,Unnamed: 0,temperature_2m,wind_speed_10m,wind_direction_10m,cloud_cover,shortwave_radiation,precipitation,Price (EUR/MWhe),P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Datetime (UTC),hour,day_of_week,month,is_weekend,price_lag_1h,price_lag_24h,price_lag_168h,P_lag_1h,P_lag_24h
1167,1335,21.7,16.1,243,100,194.0,0.1,122.01,84.25,7.36,113.08,1.81,25.55,22.79,2.76,2023-08-25 15:00:00,15,4,8,0,105.14,154.37,107.21,125.48,152.73
1168,1336,19.3,4.4,325,100,50.0,4.3,148.73,31.74,0.37,53.53,0.78,16.27,21.65,3.72,2023-08-25 16:00:00,16,4,8,0,122.01,195.79,128.24,84.25,103.88
1169,1337,19.6,2.9,150,100,77.0,0.1,168.27,10.57,2.42,23.05,0.35,6.89,20.87,3.45,2023-08-25 17:00:00,17,4,8,0,148.73,247.23,157.19,31.74,36.24
1180,1348,17.2,6.2,234,100,0.0,1.3,98.23,0.0,0.0,1.96,0.03,0.5,17.96,2.9,2023-08-26 04:00:00,4,5,8,1,97.27,123.82,91.85,0.0,0.45
1181,1349,17.1,7.9,246,95,4.0,0.0,98.99,7.44,0.75,19.14,0.28,9.73,18.01,3.24,2023-08-26 05:00:00,5,5,8,1,98.23,139.79,85.06,0.0,71.07
1182,1350,16.9,12.1,253,48,69.0,0.0,100.2,118.44,83.54,88.42,2.88,19.12,17.91,3.86,2023-08-26 06:00:00,6,5,8,1,98.99,140.54,82.32,7.44,110.52
1183,1351,17.0,15.3,255,45,222.0,0.0,93.79,158.33,94.64,121.18,4.11,28.25,18.37,4.48,2023-08-26 07:00:00,7,5,8,1,100.2,126.5,78.62,118.44,168.4
1184,1352,17.1,15.4,259,25,381.0,0.0,86.58,220.65,167.03,125.26,6.62,36.63,18.26,4.55,2023-08-26 08:00:00,8,5,8,1,93.79,114.28,70.06,158.33,200.61
1185,1353,17.6,13.7,247,7,561.0,0.0,78.3,249.69,230.2,98.35,8.51,43.54,18.74,4.55,2023-08-26 09:00:00,9,5,8,1,86.58,107.16,55.54,220.65,202.41
1186,1354,18.5,14.0,244,7,672.0,0.0,61.04,268.83,266.97,85.68,9.77,48.06,19.51,4.41,2023-08-26 10:00:00,10,5,8,1,78.3,100.22,37.48,249.69,181.92
1187,1355,19.5,14.4,238,100,724.0,0.0,43.12,269.22,279.11,76.08,10.11,49.27,20.35,4.14,2023-08-26 11:00:00,11,5,8,1,61.04,98.14,22.57,268.83,203.17
1188,1356,19.8,12.9,240,100,683.0,0.0,46.7,253.39,224.69,110.74,8.9,46.87,21.0,3.93,2023-08-26 12:00:00,12,5,8,1,43.12,94.77,17.76,269.22,172.27
1189,1357,19.8,14.0,235,100,540.0,0.0,66.77,222.45,89.92,200.46,5.79,41.43,21.4,4.21,2023-08-26 13:00:00,13,5,8,1,46.7,96.54,26.24,253.39,158.29
1190,1358,20.0,13.4,250,100,501.0,0.0,83.32,163.84,26.46,189.34,3.51,33.93,21.37,4.34,2023-08-26 14:00:00,14,5,8,1,66.77,105.14,68.79,222.45,125.48
1191,1359,19.8,9.1,252,100,352.0,0.0,98.4,129.99,26.11,150.83,2.83,25.23,21.05,3.52,2023-08-26 15:00:00,15,5,8,1,83.32,122.01,95.32,163.84,84.25
1192,1360,19.4,5.6,285,100,327.0,0.0,111.06,78.16,34.74,84.22,1.85,15.96,20.7,2.55,2023-08-26 16:00:00,16,5,8,1,98.4,148.73,110.61,129.99,31.74
1193,1361,19.0,1.8,180,0,215.0,0.0,128.81,33.31,32.25,33.66,0.74,6.58,20.2,1.52,2023-08-26 17:00:00,17,5,8,1,111.06,168.27,126.76,78.16,10.57
1204,1372,11.9,2.4,153,100,0.0,0.0,98.99,0.0,0.0,5.26,0.08,0.27,14.26,0.83,2023-08-27 04:00:00,4,6,8,1,96.98,98.23,98.3,0.0,0.0
1205,1373,11.9,4.3,175,100,4.0,0.0,98.96,15.56,0.06,31.24,0.45,9.51,14.78,0.62,2023-08-27 05:00:00,5,6,8,1,98.99,98.99,93.37,0.0,7.44
1206,1374,12.8,0.8,63,100,20.0,0.0,96.74,78.09,3.87,105.69,1.59,18.89,15.32,0.34,2023-08-27 06:00:00,6,6,8,1,98.96,100.2,90.36,15.56,118.44
1207,1375,14.1,2.9,150,100,111.0,0.0,93.58,155.42,27.07,176.48,3.24,28.02,15.85,0.69,2023-08-27 07:00:00,7,6,8,1,96.74,93.79,78.75,78.09,158.33
1208,1376,15.1,4.7,148,100,230.0,0.0,86.86,201.94,24.35,234.1,4.1,36.37,17.27,1.03,2023-08-27 08:00:00,8,6,8,1,93.58,86.58,70.57,155.42,220.65
1209,1377,16.3,7.4,157,100,394.0,0.0,86.15,232.85,36.32,260.54,4.94,43.25,18.38,1.38,2023-08-27 09:00:00,9,6,8,1,86.86,78.3,47.45,201.94,249.69
1210,1378,17.7,8.8,189,100,458.0,0.0,84.02,216.91,15.89,260.17,4.28,47.74,19.22,2.07,2023-08-27 10:00:00,10,6,8,1,86.15,61.04,21.33,232.85,268.83
1211,1379,19.2,9.8,234,100,494.0,0.0,76.89,217.5,17.98,258.86,4.34,48.92,19.37,2.28,2023-08-27 11:00:00,11,6,8,1,84.02,43.12,13.82,216.91,269.22
1212,1380,19.3,9.7,222,100,434.0,0.0,75.77,215.9,13.92,260.46,4.22,46.51,19.56,2.9,2023-08-27 12:00:00,12,6,8,1,76.89,46.7,16.37,217.5,253.39
1213,1381,19.2,10.7,225,100,314.0,0.0,81.12,168.53,7.25,210.42,3.26,41.08,19.65,3.38,2023-08-27 13:00:00,13,6,8,1,75.77,66.77,30.8,215.9,222.45
1214,1382,18.9,11.1,245,100,236.0,0.0,90.99,139.53,8.23,175.58,2.77,33.6,19.56,3.38,2023-08-27 14:00:00,14,6,8,1,81.12,83.32,68.45,168.53,163.84
1215,1383,15.5,7.4,203,100,120.0,0.7,104.05,87.12,4.93,116.86,1.8,24.91,19.43,3.17,2023-08-27 15:00:00,15,6,8,1,90.99,98.4,88.72,139.53,129.99
1216,1384,15.8,7.1,195,100,144.0,0.0,121.94,54.33,6.79,76.25,1.22,15.64,19.0,3.03,2023-08-27 16:00:00,16,6,8,1,104.05,111.06,110.89,87.12,78.16
1217,1385,15.7,3.9,202,100,93.0,0.0,134.47,12.16,1.09,26.11,0.38,6.26,18.38,2.9,2023-08-27 17:00:00,17,6,8,1,121.94,128.81,130.9,54.33,33.31
1228,1396,9.5,6.4,313,100,0.0,0.0,117.59,0.14,0.0,5.93,0.09,0.03,10.72,1.79,2023-08-28 04:00:00,4,0,8,0,95.77,98.99,139.96,0.0,0.0
1229,1397,9.4,1.5,284,100,7.0,0.0,141.99,45.04,14.4,57.32,0.98,9.28,10.57,1.66,2023-08-28 05:00:00,5,0,8,0,117.59,98.96,161.86,0.14,15.56
1230,1398,10.4,1.5,256,100,72.0,0.0,144.83,107.17,24.81,120.78,2.23,18.67,12.03,1.38,2023-08-28 06:00:00,6,0,8,0,141.99,96.74,139.54,45.04,78.09
1231,1399,11.1,3.6,143,100,160.0,0.0,128.45,156.85,13.43,186.8,3.04,27.78,13.3,2.07,2023-08-28 07:00:00,7,0,8,0,144.83,93.58,116.33,107.17,155.42
1232,1400,12.8,2.0,315,100,229.0,0.0,119.61,202.77,19.61,234.49,3.97,36.11,14.12,2.28,2023-08-28 08:00:00,8,0,8,0,128.45,86.86,99.02,156.85,201.94
1233,1401,12.8,4.8,333,100,227.0,0.0,115.05,236.63,15.4,279.1,4.53,42.96,14.94,1.79,2023-08-28 09:00:00,9,0,8,0,119.61,86.15,93.35,202.77,232.85
1234,1402,13.7,5.5,11,100,295.0,0.0,106.72,254.11,26.2,290.98,5.1,47.41,15.8,1.72,2023-08-28 10:00:00,10,0,8,0,115.05,84.02,87.25,236.63,216.91
1235,1403,14.7,3.6,360,100,369.0,0.0,100.8,229.73,17.78,270.73,4.52,48.57,16.6,1.79,2023-08-28 11:00:00,11,0,8,0,106.72,76.89,84.7,254.11,217.5
1236,1404,15.1,6.5,357,100,292.0,0.0,100.24,190.61,5.9,235.94,3.59,46.15,17.04,1.86,2023-08-28 12:00:00,12,0,8,0,100.8,75.77,87.11,229.73,215.9
1237,1405,15.6,7.3,351,100,369.0,0.0,110.74,151.84,6.24,190.38,2.94,40.74,17.27,1.93,2023-08-28 13:00:00,13,0,8,0,100.24,81.12,91.72,190.61,168.53
1238,1406,15.6,7.2,3,100,291.0,0.0,115.38,117.11,9.76,146.99,2.4,33.26,17.4,1.79,2023-08-28 14:00:00,14,0,8,0,110.74,90.99,100.01,151.84,139.53
1239,1407,16.1,7.6,355,100,270.0,0.0,137.56,58.49,0.72,85.41,1.25,24.59,17.41,1.93,2023-08-28 15:00:00,15,0,8,0,115.38,104.05,114.74,117.11,87.12
1240,1408,15.7,7.3,351,100,175.0,0.0,152.22,24.23,0.04,43.22,0.62,15.32,17.22,1.72,2023-08-28 16:00:00,16,0,8,0,137.56,121.94,138.33,58.49,54.33
1241,1409,15.1,7.2,342,100,97.0,0.0,168.68,2.63,0.0,11.47,0.16,5.94,16.8,1.24,2023-08-28 17:00:00,17,0,8,0,152.22,134.47,187.04,24.23,12.16
1253,1421,12.5,10.8,339,100,2.0,0.0,149.71,13.4,0.0,28.07,0.4,9.06,12.96,1.66,2023-08-29 05:00:00,5,1,8,0,126.73,141.99,154.56,0.0,45.04
1254,1422,12.7,12.2,341,100,27.0,0.0,165.98,36.27,0.51,57.39,0.83,18.44,13.32,1.52,2023-08-29 06:00:00,6,1,8,0,149.71,144.83,141.5,13.4,107.17
1255,1423,13.1,12.5,348,100,93.0,0.0,146.46,84.65,3.64,112.16,1.71,27.54,13.54,2.34,2023-08-29 07:00:00,7,1,8,0,165.98,128.45,118.02,36.27,156.85
1256,1424,13.6,11.6,5,100,101.0,0.0,131.84,146.34,25.79,163.77,3.14,35.85,14.27,2.9,2023-08-29 08:00:00,8,1,8,0,146.46,119.61,105.37,84.65,202.77
1257,1425,14.4,11.3,351,100,165.0,0.0,122.41,160.96,62.74,147.25,4.15,42.66,15.18,2.83,2023-08-29 09:00:00,9,1,8,0,131.84,115.05,99.69,146.34,236.63
1258,1426,15.9,12.4,350,100,330.0,0.0,114.84,224.66,138.12,151.67,6.89,47.08,15.96,3.24,2023-08-29 10:00:00,10,1,8,0,122.41,106.72,93.65,160.96,254.11
1259,1427,16.3,10.9,354,100,345.0,0.0,107.82,198.99,96.76,160.62,5.65,48.21,16.89,3.38,2023-08-29 11:00:00,11,1,8,0,114.84,100.8,91.4,224.66,229.73
1260,1428,17.1,11.4,349,100,360.0,0.0,106.04,172.25,109.74,119.04,5.4,45.79,17.22,2.97,2023-08-29 12:00:00,12,1,8,0,107.82,100.24,91.21,198.99,190.61
1261,1429,17.6,11.4,349,99,511.0,0.0,112.31,172.61,104.51,126.86,5.24,40.39,17.49,2.48,2023-08-29 13:00:00,13,1,8,0,106.04,110.74,95.19,172.25,151.84
1262,1430,17.5,12.3,355,100,407.0,0.0,120.65,150.63,71.28,133.51,4.09,32.93,17.66,2.14,2023-08-29 14:00:00,14,1,8,0,112.31,115.38,101.62,172.61,117.11
1263,1431,17.4,10.8,356,100,330.0,0.0,142.07,119.36,70.16,101.53,3.29,24.26,17.73,1.93,2023-08-29 15:00:00,15,1,8,0,120.65,137.56,112.27,150.63,58.49
1264,1432,16.9,8.9,346,98,259.0,0.0,158.33,62.0,38.06,62.36,1.62,15.0,17.64,1.72,2023-08-29 16:00:00,16,1,8,0,142.07,152.22,144.27,119.36,24.23
1265,1433,16.1,7.7,349,100,154.0,0.0,174.68,19.83,17.68,26.12,0.54,5.62,16.96,1.31,2023-08-29 17:00:00,17,1,8,0,158.33,168.68,186.98,62.0,2.63
1277,1445,9.4,2.5,180,98,6.0,0.0,144.53,53.2,54.72,38.92,1.17,8.84,9.69,1.1,2023-08-30 05:00:00,5,2,8,0,127.36,149.71,164.19,0.0,13.4
1278,1446,10.1,3.7,169,100,56.0,0.0,140.36,105.02,86.57,70.61,2.79,18.22,11.78,0.55,2023-08-30 06:00:00,6,2,8,0,144.53,165.98,157.83,53.2,36.27
1279,1447,11.6,5.4,180,99,99.0,0.0,123.54,150.18,117.37,93.11,4.45,27.3,14.03,1.17,2023-08-30 07:00:00,7,2,8,0,140.36,146.46,137.12,105.02,84.65
1280,1448,14.0,8.0,172,74,263.0,0.0,112.46,197.68,170.68,97.76,6.58,35.59,15.41,1.86,2023-08-30 08:00:00,8,2,8,0,123.54,131.84,115.56,150.18,146.34
1281,1449,15.7,8.6,195,85,370.0,0.0,100.92,219.64,214.74,81.17,8.11,42.37,16.82,2.14,2023-08-30 09:00:00,9,2,8,0,112.46,122.41,109.71,197.68,160.96
1282,1450,17.4,11.8,218,66,498.0,0.0,97.21,244.58,198.5,124.39,8.62,46.74,17.96,2.28,2023-08-30 10:00:00,10,2,8,0,100.92,114.84,101.53,219.64,224.66
1283,1451,18.5,12.5,219,57,664.0,0.0,92.49,237.87,148.93,162.35,7.6,47.85,18.77,2.48,2023-08-30 11:00:00,11,2,8,0,97.21,107.82,99.15,244.58,198.99
1284,1452,18.0,13.0,222,100,529.0,0.0,91.05,212.93,156.1,127.42,7.22,45.43,19.08,2.97,2023-08-30 12:00:00,12,2,8,0,92.49,106.04,98.48,237.87,172.25
1285,1453,18.7,12.5,219,100,534.0,0.0,93.51,197.21,134.3,131.21,6.38,40.03,19.23,3.38,2023-08-30 13:00:00,13,2,8,0,91.05,112.31,103.7,212.93,172.61
1286,1454,18.6,11.8,232,100,349.0,0.0,97.86,156.11,105.42,112.04,4.86,32.59,19.24,3.66,2023-08-30 14:00:00,14,2,8,0,93.51,120.65,113.21,197.21,150.63
1287,1455,18.4,13.0,231,93,236.0,0.1,116.27,117.96,100.05,76.89,3.74,23.93,18.85,3.86,2023-08-30 15:00:00,15,2,8,0,97.86,142.07,134.36,156.11,119.36
1288,1456,17.3,10.4,214,89,148.0,0.0,140.03,71.34,58.93,59.15,1.99,14.68,18.61,3.45,2023-08-30 16:00:00,16,2,8,0,116.27,158.33,192.3,117.96,62.0
1289,1457,15.9,10.0,232,94,79.0,0.1,169.47,12.21,16.97,16.26,0.39,5.29,17.05,3.72,2023-08-30 17:00:00,17,2,8,0,140.03,174.68,244.19,71.34,19.83
1301,1469,10.4,10.5,248,100,3.0,0.1,133.7,45.8,41.91,39.78,1.05,8.61,10.51,3.03,2023-08-31 05:00:00,5,3,8,0,107.7,144.53,163.12,0.0,53.2
1302,1470,10.8,12.2,242,99,47.0,0.0,123.7,84.67,32.32,88.97,1.96,17.99,11.22,3.93,2023-08-31 06:00:00,6,3,8,0,133.7,140.36,158.77,45.8,105.02
1303,1471,11.8,13.5,241,65,137.0,0.0,114.46,147.96,80.74,119.12,3.91,27.06,12.12,3.86,2023-08-31 07:00:00,7,3,8,0,123.7,123.54,131.99,84.67,150.18
1304,1472,12.9,14.8,244,71,266.0,0.0,99.92,180.73,65.88,167.15,4.48,35.32,13.33,3.86,2023-08-31 08:00:00,8,3,8,0,114.46,112.46,117.06,147.96,197.68
1305,1473,13.6,15.3,255,76,280.0,0.0,92.88,235.66,130.93,170.76,6.93,42.07,14.02,4.07,2023-08-31 09:00:00,9,3,8,0,99.92,100.92,112.32,180.73,219.64
1306,1474,14.7,15.5,245,75,441.0,0.0,88.35,273.47,138.22,207.92,7.99,46.4,15.22,4.28,2023-08-31 10:00:00,10,3,8,0,92.88,97.21,110.75,235.66,244.58
1307,1475,15.4,17.3,249,74,518.0,0.0,82.46,231.26,117.65,178.3,6.81,47.49,16.04,4.48,2023-08-31 11:00:00,11,3,8,0,88.35,92.49,109.12,273.47,237.87
1308,1476,16.0,18.6,252,56,495.0,0.0,81.1,229.17,152.86,145.61,7.51,45.06,16.37,4.55,2023-08-31 12:00:00,12,3,8,0,82.46,91.05,110.5,231.26,212.93
1309,1477,16.4,18.1,253,48,544.0,0.0,82.98,198.71,154.72,112.43,6.84,39.67,16.86,4.69,2023-08-31 13:00:00,13,3,8,0,81.1,93.51,115.24,229.17,197.21
1310,1478,16.9,16.6,248,61,558.0,0.0,87.76,155.59,111.92,104.57,5.0,32.24,17.1,4.55,2023-08-31 14:00:00,14,3,8,0,82.98,97.86,124.47,198.71,156.11
1311,1479,16.7,16.3,245,100,405.0,0.0,101.33,120.04,103.49,76.19,3.87,23.6,16.98,4.55,2023-08-31 15:00:00,15,3,8,0,87.76,116.27,154.37,155.59,117.96
1312,1480,16.3,14.7,242,97,272.0,0.0,120.67,56.36,36.23,57.34,1.54,14.35,16.82,4.34,2023-08-31 16:00:00,16,3,8,0,101.33,140.03,195.79,120.04,71.34
1313,1481,15.5,10.8,240,75,185.0,0.0,146.09,15.21,21.67,17.79,0.45,4.96,15.37,3.45,2023-08-31 17:00:00,17,3,8,0,120.67,169.47,247.23,56.36,12.21
1325,1493,10.2,2.3,129,100,1.0,0.0,134.37,17.54,12.2,25.33,0.51,8.38,11.39,1.52,2023-09-01 05:00:00,5,4,9,0,113.4,133.7,139.79,0.0,45.8
1326,1494,10.9,3.3,139,100,23.0,0.0,128.17,31.82,9.94,44.52,0.85,17.76,12.47,1.31,2023-09-01 06:00:00,6,4,9,0,134.37,123.7,140.54,17.54,84.67
1327,1495,12.1,4.1,142,100,84.0,0.0,118.61,54.15,16.89,65.62,1.4,26.82,13.52,1.31,2023-09-01 07:00:00,7,4,9,0,128.17,114.46,126.5,31.82,147.96
1328,1496,12.6,4.9,163,99,136.0,0.0,108.32,125.08,40.35,127.58,3.1,35.05,14.41,2.14,2023-09-01 08:00:00,8,4,9,0,118.61,99.92,114.28,54.15,180.73
1329,1497,14.0,9.0,185,100,152.0,0.0,102.07,197.58,93.15,164.22,5.57,41.77,15.71,2.69,2023-09-01 09:00:00,9,4,9,0,108.32,92.88,107.16,125.08,235.66
1330,1498,15.3,9.5,191,100,152.0,0.0,96.91,209.05,45.69,220.86,4.84,46.07,17.32,3.17,2023-09-01 10:00:00,10,4,9,0,102.07,88.35,100.22,197.58,273.47
1331,1499,16.1,10.3,209,100,216.0,0.1,94.35,157.7,5.6,197.91,3.05,47.13,18.23,3.31,2023-09-01 11:00:00,11,4,9,0,96.91,82.46,98.14,209.05,231.26
1332,1500,15.5,10.0,206,100,152.0,0.9,94.11,91.15,1.28,123.9,1.82,44.69,18.26,3.45,2023-09-01 12:00:00,12,4,9,0,94.35,81.1,94.77,157.7,229.17
1333,1501,15.3,9.5,205,100,117.0,1.3,97.04,55.95,1.32,81.8,1.22,39.32,17.64,2.48,2023-09-01 13:00:00,13,4,9,0,94.11,82.98,96.54,91.15,198.71
1334,1502,15.2,5.8,184,100,68.0,2.8,100.78,28.42,0.2,48.44,0.7,31.9,16.8,2.07,2023-09-01 14:00:00,14,4,9,0,97.04,87.76,105.14,55.95,155.59
1335,1503,15.1,4.3,180,100,47.0,3.4,114.69,11.25,0.05,25.32,0.37,23.26,16.61,1.93,2023-09-01 15:00:00,15,4,9,0,100.78,101.33,122.01,28.42,120.04
1336,1504,15.2,5.7,198,100,38.0,1.3,129.57,2.37,0.14,10.86,0.16,14.02,16.58,1.17,2023-09-01 16:00:00,16,4,9,0,114.69,120.67,148.73,11.25,56.36
1337,1505,15.1,3.9,236,100,19.0,0.6,152.73,0.17,3.54,4.04,0.09,4.63,16.43,0.76,2023-09-01 17:00:00,17,4,9,0,129.57,146.09,168.27,2.37,15.21
1349,1517,11.9,2.3,219,90,3.0,0.0,103.96,16.64,0.0,32.55,0.47,8.15,13.07,0.97,2023-09-02 05:00:00,5,5,9,1,100.96,134.37,98.99,0.0,17.54
1350,1518,13.0,1.0,135,100,39.0,0.0,102.01,72.25,6.37,96.17,1.52,17.53,13.37,0.9,2023-09-02 06:00:00,6,5,9,1,103.96,128.17,100.2,16.64,31.82
1351,1519,14.0,3.6,174,100,86.0,0.0,96.16,122.13,14.99,147.08,2.54,26.58,14.07,1.1,2023-09-02 07:00:00,7,5,9,1,102.01,118.61,93.79,72.25,54.15
1352,1520,15.0,3.3,174,99,180.0,0.0,89.39,185.72,36.55,202.97,4.13,34.79,15.37,1.24,2023-09-02 08:00:00,8,5,9,1,96.16,108.32,86.58,122.13,125.08
1353,1521,15.5,4.0,153,100,355.0,0.0,81.25,199.36,75.97,184.44,5.34,41.46,16.77,1.45,2023-09-02 09:00:00,9,5,9,1,89.39,102.07,78.3,185.72,197.58
1354,1522,17.7,0.8,153,100,487.0,0.0,77.09,236.14,115.69,193.92,7.08,45.73,18.24,1.17,2023-09-02 10:00:00,10,5,9,1,81.25,96.91,61.04,199.36,209.05
1355,1523,18.8,2.5,135,100,574.0,0.0,66.21,195.17,131.32,132.43,6.69,46.76,19.57,0.9,2023-09-02 11:00:00,11,5,9,1,77.09,94.35,43.12,236.14,157.7
1356,1524,19.8,4.1,135,100,528.0,0.0,54.44,202.82,124.13,150.6,6.71,44.32,20.42,0.76,2023-09-02 12:00:00,12,5,9,1,66.21,94.11,46.7,195.17,91.15
1357,1525,20.4,2.3,162,100,613.0,0.0,69.59,174.87,139.49,107.13,6.39,38.95,21.13,0.76,2023-09-02 13:00:00,13,5,9,1,54.44,97.04,66.77,202.82,55.95
1358,1526,20.6,1.6,207,100,499.0,0.0,80.84,153.12,110.39,110.81,5.19,31.55,21.5,0.69,2023-09-02 14:00:00,14,5,9,1,69.59,100.78,83.32,174.87,28.42
1359,1527,21.6,1.6,297,100,359.0,0.0,94.97,106.1,64.6,96.04,3.2,22.92,21.77,0.76,2023-09-02 15:00:00,15,5,9,1,80.84,114.69,98.4,153.12,11.25
1360,1528,21.1,3.3,276,100,249.0,0.0,111.91,55.33,31.43,62.34,1.54,13.68,21.66,0.9,2023-09-02 16:00:00,16,5,9,1,94.97,129.57,111.06,106.1,2.37
1361,1529,20.3,2.7,337,100,131.0,0.0,123.67,8.29,9.82,15.73,0.31,4.3,21.04,0.69,2023-09-02 17:00:00,17,5,9,1,111.91,152.73,128.81,55.33,0.17
1373,1541,14.1,4.2,340,100,2.0,0.0,92.62,28.34,9.36,41.9,0.71,7.92,13.61,1.52,2023-09-03 05:00:00,5,6,9,1,96.06,103.96,98.96,0.0,16.64
1374,1542,14.8,7.2,354,100,40.0,0.0,85.57,71.53,12.01,91.67,1.59,17.3,14.75,1.66,2023-09-03 06:00:00,6,6,9,1,92.62,102.01,96.74,28.34,72.25
1375,1543,15.3,8.8,351,100,105.0,0.0,79.85,142.59,39.83,151.35,3.35,26.33,15.23,1.86,2023-09-03 07:00:00,7,6,9,1,85.57,96.16,93.58,71.53,122.13
1376,1544,15.8,8.3,358,100,264.0,0.0,65.1,182.7,60.72,179.53,4.62,34.51,16.3,1.79,2023-09-03 08:00:00,8,6,9,1,79.85,89.39,86.86,142.59,185.72
1377,1545,17.1,6.8,18,100,405.0,0.0,52.18,215.51,65.69,213.4,5.47,41.16,17.36,1.79,2023-09-03 09:00:00,9,6,9,1,65.1,81.25,86.15,182.7,199.36
1378,1546,18.1,5.4,8,100,468.0,0.0,32.29,251.28,94.48,231.12,6.94,45.38,18.07,1.45,2023-09-03 10:00:00,10,6,9,1,52.18,77.09,84.02,215.51,236.14
1379,1547,18.4,3.7,331,100,510.0,0.0,24.43,255.74,108.22,225.23,7.44,46.39,18.83,1.45,2023-09-03 11:00:00,11,6,9,1,32.29,66.21,76.89,251.28,195.17
1380,1548,19.4,4.3,318,100,482.0,0.0,19.04,227.2,147.02,157.64,7.8,43.95,19.38,1.93,2023-09-03 12:00:00,12,6,9,1,24.43,54.44,75.77,255.74,202.82
1381,1549,19.7,7.3,340,100,544.0,0.0,27.25,208.42,138.99,145.71,7.15,38.59,19.89,2.41,2023-09-03 13:00:00,13,6,9,1,19.04,69.59,81.12,227.2,174.87
1382,1550,20.2,8.3,2,100,486.0,0.0,53.82,166.02,126.78,111.09,5.83,31.2,20.1,2.62,2023-09-03 14:00:00,14,6,9,1,27.25,80.84,90.99,208.42,153.12
1383,1551,19.9,8.8,9,100,365.0,0.0,84.63,114.97,110.86,70.7,4.17,22.58,20.02,2.41,2023-09-03 15:00:00,15,6,9,1,53.82,94.97,104.05,166.02,106.1
1384,1552,19.2,7.6,8,100,236.0,0.0,108.25,68.86,37.52,74.37,1.85,13.35,19.69,2.07,2023-09-03 16:00:00,16,6,9,1,84.63,111.91,121.94,114.97,55.33
1385,1553,18.1,4.7,360,100,122.0,0.0,122.68,12.11,9.51,21.66,0.39,3.96,18.93,1.45,2023-09-03 17:00:00,17,6,9,1,108.25,123.67,134.47,68.86,8.29
1397,1565,9.6,3.0,76,95,3.0,0.0,142.85,43.01,45.7,36.47,1.07,7.69,10.08,1.59,2023-09-04 05:00:00,5,0,9,0,127.28,92.62,141.99,0.0,28.34
1398,1566,10.8,3.3,84,87,72.0,0.0,129.2,96.63,94.94,59.2,3.0,17.06,11.64,1.31,2023-09-04 06:00:00,6,0,9,0,142.85,85.57,144.83,43.01,71.53
1399,1567,13.7,4.7,99,60,205.0,0.0,110.1,140.28,142.09,67.3,5.07,26.08,14.97,1.79,2023-09-04 07:00:00,7,0,9,0,129.2,79.85,128.45,96.63,142.59
1400,1568,15.2,8.9,104,0,362.0,0.0,100.55,175.78,180.44,70.69,6.91,34.24,16.66,2.55,2023-09-04 08:00:00,8,0,9,0,110.1,65.1,119.61,140.28,182.7
1401,1569,17.5,9.8,107,6,501.0,0.0,85.91,200.77,207.46,72.74,8.32,40.85,18.19,2.83,2023-09-04 09:00:00,9,0,9,0,100.55,52.18,115.05,175.78,215.51
1402,1570,19.3,8.8,109,0,609.0,0.0,78.98,213.64,222.3,73.62,9.15,45.04,19.58,2.83,2023-09-04 10:00:00,10,0,9,0,85.91,32.29,106.72,200.77,251.28
1403,1571,20.6,9.5,115,8,673.0,0.0,73.16,213.73,224.09,73.55,9.33,46.02,20.83,2.69,2023-09-04 11:00:00,11,0,9,0,78.98,24.43,100.8,213.64,255.74
1404,1572,22.1,10.0,128,29,685.0,0.0,73.26,201.45,212.93,72.58,8.85,43.57,21.87,2.48,2023-09-04 12:00:00,12,0,9,0,73.16,19.04,100.24,213.73,227.2
1405,1573,22.9,10.2,122,21,654.0,0.0,83.1,178.29,189.66,70.62,7.75,38.22,22.6,2.62,2023-09-04 13:00:00,13,0,9,0,73.26,27.25,110.74,201.45,208.42
1406,1574,23.3,10.2,113,43,573.0,0.0,91.31,145.86,155.9,67.27,6.13,30.84,22.98,2.97,2023-09-04 14:00:00,14,0,9,0,83.1,53.82,115.38,178.29,166.02
1407,1575,23.8,9.1,99,22,453.0,0.0,104.42,106.37,113.87,61.26,4.17,22.24,22.94,3.1,2023-09-04 15:00:00,15,0,9,0,91.31,84.63,137.56,145.86,114.97
1408,1576,23.4,8.8,99,28,313.0,0.0,129.3,61.92,66.55,48.73,2.11,13.01,22.48,2.62,2023-09-04 16:00:00,16,0,9,0,104.42,108.25,152.22,106.37,68.86
1409,1577,21.8,7.1,75,47,159.0,0.0,173.04,13.26,26.42,14.92,0.43,3.62,21.21,2.34,2023-09-04 17:00:00,17,0,9,0,129.3,122.68,168.68,61.92,12.11
1421,1589,13.9,6.7,144,10,2.0,0.0,130.25,39.93,44.31,35.04,1.04,7.46,12.99,2.21,2023-09-05 05:00:00,5,1,9,0,119.77,142.85,149.71,0.0,43.01
1422,1590,14.4,5.9,142,7,70.0,0.0,119.56,91.05,92.85,56.67,2.96,16.83,14.11,1.52,2023-09-05 06:00:00,6,1,9,0,130.25,129.2,165.98,39.93,96.63
1423,1591,16.3,7.7,143,2,208.0,0.0,103.45,132.84,138.81,65.15,5.02,25.83,17.87,1.17,2023-09-05 07:00:00,7,1,9,0,119.56,110.1,146.46,91.05,140.28
