Datetime (UTC),u10,v10,t2m,tcc,tp,ssrd,Country,Price (EUR/MWhe),P,G(i),H_sun,T2m,WS10m
2022-09-06 04:00:00,-1.7380676,1.0847931,15.36795,1.0,0.0,0.0,Germany,505.08,0.0,0.0,0.0,15.08,1.86
2022-09-06 05:00:00,-0.6269531,1.2662964,15.424408,0.980011,0.0,5376.0,Germany,567.48,0.0,5.0,3.95,14.8,1.79
2022-09-06 06:00:00,-1.1076965,1.0852356,16.139252,0.9670105,0.0,221376.0,Germany,567.83,98.89,145.0,13.38,15.98,1.59
2022-09-06 07:00:00,-1.5562286,0.74157715,17.722626,0.98150635,0.00013065338,113920.0,Germany,508.77,0.0,0.0,0.0,17.21,1.24
2022-09-06 08:00:00,-0.2850647,0.85801697,19.335114,0.8720703,0.0,288640.0,Germany,457.64,87.44,123.0,31.1,18.45,1.59
2022-09-06 09:00:00,-0.14216614,1.7948456,21.23233,0.18676758,0.0001335144,414272.0,Germany,369.82,292.87,372.0,38.31,19.86,2.0
2022-09-06 10:00:00,-1.6231079,2.513092,22.322418,0.14700317,0.0,644224.0,Germany,314.06,520.43,664.01,43.39,21.48,1.79
2022-09-06 11:00:00,-1.4681549,2.903366,23.470001,0.030731201,0.0,306880.0,Germany,306.94,533.87,687.01,45.5,22.85,1.79
2022-09-06 12:00:00,-0.8404999,2.4372253,24.688873,0.84124756,5.5789948e-05,237056.0,Germany,315.25,453.26,586.01,44.19,24.07,1.66
2022-09-06 13:00:00,-0.39945984,1.5611877,25.710968,0.8495178,0.0,0.0,Germany,381.3,419.21,543.01,39.73,24.91,1.72
2022-09-06 14:00:00,-0.5165863,1.5125275,26.477203,0.7619934,0.0,0.0,Germany,448.72,332.08,433.0,32.95,25.46,1.72
2022-09-06 15:00:00,0.22659302,1.5379181,27.28421,0.7077637,0.0,0.0,Germany,559.9,279.42,375.0,24.68,25.79,1.59
2022-09-06 16:00:00,-0.4202881,0.9140167,27.364166,0.23800659,0.0,0.0,Germany,609.35,142.45,213.0,15.59,25.67,1.1
2022-09-06 17:00:00,-0.94184875,1.3046112,25.496979,0.48599243,1.9073486e-06,0.0,Germany,666.89,29.72,66.0,6.18,24.38,0.76
2022-09-06 18:00:00,-1.4349976,1.1995087,22.708282,0.68048096,0.0,0.0,Germany,641.5,0.0,0.0,0.0,22.81,1.1
2022-09-06 19:00:00,-1.5514832,1.376648,20.365875,0.82199097,0.0,0.0,Germany,562.55,0.0,0.0,0.0,20.75,1.59
2022-09-06 20:00:00,-1.6186066,1.2732391,19.30191,1.0,0.0,0.0,Germany,498.38,0.0,0.0,0.0,19.48,1.79
2022-09-06 21:00:00,-1.5095062,1.1806641,18.296417,0.9987488,0.0,0.0,Germany,465.48,0.0,0.0,0.0,18.34,1.86
2022-09-06 22:00:00,-0.09754944,1.1894226,16.53653,0.98999023,0.0,0.0,Germany,421.39,0.0,0.0,0.0,17.19,1.72
2022-09-06 23:00:00,-1.070221,0.68699646,16.186554,0.9992676,0.0,0.0,Germany,390.16,0.0,0.0,0.0,16.6,1.66
2022-09-07 00:00:00,-1.2986603,0.23599243,15.936859,0.99975586,0.0,0.0,Germany,375.76,0.0,0.0,0.0,16.44,1.72
2022-09-07 01:00:00,-1.3838806,0.6653137,15.965118,1.0,0.0,0.0,Germany,376.32,0.0,0.0,0.0,16.49,1.72
2022-09-07 02:00:00,-1.3313293,1.7747345,16.40738,1.0,0.0,0.0,Germany,391.7,0.0,0.0,0.0,16.72,1.72
2022-09-07 03:00:00,0.7872009,1.1179047,15.993805,1.0,0.0,0.0,Germany,411.41,0.0,0.0,0.0,16.55,1.72
2022-09-07 04:00:00,-1.0154724,1.0528107,15.808502,1.0,0.0,0.0,Germany,504.73,0.0,0.0,0.0,16.44,1.72
2022-09-07 05:00:00,0.6663208,1.5786743,15.443329,1.0,0.0,3584.0,Germany,543.95,5.07,16.0,3.72,16.25,1.79
2022-09-07 06:00:00,1.1595612,1.2976685,16.52475,0.94125366,3.6239624e-05,184448.0,Germany,543.61,96.45,143.0,13.14,16.78,1.79
2022-09-07 07:00:00,1.0095673,1.816391,18.3414,0.9210205,0.0,160320.0,Germany,516.82,237.22,311.0,22.34,17.43,1.24
2022-09-07 08:00:00,2.2634888,2.7410278,19.991669,0.87298584,9.536743e-07,365824.0,Germany,478.81,373.27,472.01,30.83,18.84,1.79
2022-09-07 09:00:00,2.6921997,2.4435272,21.628693,0.7364807,0.0,701568.0,Germany,451.37,456.64,575.01,38.0,20.65,2.48
2022-09-07 10:00:00,2.218277,1.7793579,23.349518,0.8477783,3.33786e-06,482048.0,Germany,391.04,455.7,577.01,43.05,22.58,3.1
2022-09-07 11:00:00,1.4042511,2.1132355,24.525482,0.55148315,1.4305115e-06,98816.0,Germany,387.68,448.51,574.01,45.13,23.68,2.55
2022-09-07 12:00:00,1.6895447,1.6342163,25.440826,0.71951294,2.0503998e-05,112128.0,Germany,390.34,415.9,534.01,43.8,24.56,2.69
2022-09-07 13:00:00,2.266327,1.4642792,25.865631,0.3244934,0.0,0.0,Germany,424.58,172.64,231.0,39.35,24.93,2.69
2022-09-07 14:00:00,2.8575592,2.0279694,25.72757,0.7704773,0.0,0.0,Germany,470.94,187.27,249.0,32.58,24.94,2.62
2022-09-07 15:00:00,2.9446716,2.1463165,23.485138,0.9012451,0.0021018982,0.0,Germany,548.18,242.07,319.0,24.33,22.96,2.55
2022-09-07 16:00:00,2.8049774,1.57341,23.527252,1.0,0.0,0.0,Germany,573.58,126.51,185.0,15.24,22.54,1.79
2022-09-07 17:00:00,1.4463501,1.000946,22.67923,1.0,0.0,0.0,Germany,636.16,24.04,51.0,5.84,22.26,1.24
2022-09-07 18:00:00,0.4554901,1.1108704,21.54715,1.0,6.1035156e-05,0.0,Germany,606.86,0.0,0.0,0.0,21.1,0.9
2022-09-07 19:00:00,0.76338196,1.2555084,21.585724,1.0,0.0,0.0,Germany,571.1,0.0,0.0,0.0,19.98,1.38
2022-09-07 20:00:00,1.0591736,1.596817,20.749054,1.0,0.0,0.0,Germany,518.76,0.0,0.0,0.0,19.02,1.52
2022-09-07 21:00:00,1.3139801,1.7444763,19.529205,0.98950195,0.0,0.0,Germany,466.37,0.0,0.0,0.0,18.46,1.59
2022-09-07 22:00:00,-0.6935272,1.4989319,17.384674,0.21173096,0.0,0.0,Germany,448.26,0.0,0.0,0.0,17.36,1.52
2022-09-07 23:00:00,1.418457,1.4746552,16.496918,0.315979,0.0,0.0,Germany,403.93,0.0,0.0,0.0,16.57,1.45
2022-09-08 00:00:00,0.5372467,1.3211212,15.899689,0.9607239,0.0,0.0,Germany,385.29,0.0,0.0,0.0,16.25,1.31
2022-09-08 01:00:00,-0.8517456,-0.43875122,15.16806,1.0,0.0,0.0,Germany,367.19,0.0,0.0,0.0,15.95,1.38
2022-09-08 02:00:00,-0.86476135,0.20872498,15.044403,1.0,0.0,0.0,Germany,366.52,0.0,0.0,0.0,16.3,1.03
2022-09-08 03:00:00,-0.8519745,0.5747528,16.341705,1.0,8.583069e-06,0.0,Germany,398.57,0.0,0.0,0.0,17.18,0.62
2022-09-08 04:00:00,-1.2075806,1.2886505,14.863983,0.98999023,0.00037908554,0.0,Germany,483.48,0.0,0.0,0.0,16.07,0.97
2022-09-08 05:00:00,-2.2316742,0.83421326,15.867767,0.9902344,0.001742363,640.0,Germany,517.42,0.0,3.0,3.49,16.35,0.62
2022-09-08 06:00:00,-1.0914917,2.4440155,15.626251,1.0,0.00029945374,28352.0,Germany,535.07,16.3,33.0,12.91,16.39,0.48
2022-09-08 07:00:00,1.3731995,2.7095184,15.264038,1.0,0.0,222976.0,Germany,511.79,26.74,47.0,22.09,15.85,1.66
2022-09-08 08:00:00,2.1380005,1.1722717,15.370514,1.0,0.0019593239,0.0,Germany,483.61,44.11,69.0,30.56,15.56,2.21
2022-09-08 09:00:00,1.7910614,1.3000641,15.357086,1.0,0.00031805038,24384.0,Germany,471.34,73.86,105.0,37.7,15.4,2.97
2022-09-08 10:00:00,1.7572174,2.5538635,15.31955,1.0,0.0,72384.0,Germany,443.88,81.39,114.0,42.71,15.49,3.1
2022-09-08 11:00:00,2.784195,3.1030426,16.09195,0.9992676,0.0,159872.0,Germany,396.88,151.7,197.0,44.76,15.81,3.1
2022-09-08 12:00:00,4.880066,3.1823578,16.83841,0.9972534,0.0,383744.0,Germany,385.42,379.57,468.0,43.42,16.78,3.52
2022-09-08 13:00:00,4.305893,2.069275,18.227081,0.7657471,0.0,385536.0,Germany,379.28,310.55,386.0,38.97,17.98,4.34
2022-09-08 14:00:00,4.282547,2.080719,19.56253,0.60025024,9.536743e-06,353920.0,Germany,379.89,277.69,349.0,32.22,19.17,4.48
2022-09-08 15:00:00,3.8056183,1.6973877,20.0065,0.5197449,0.0,0.0,Germany,432.44,183.4,239.0,23.97,19.41,4.28
2022-09-08 16:00:00,3.5219116,2.4326477,19.536652,0.3812561,0.0,0.0,Germany,491.39,134.97,196.0,14.9,19.29,4.0
2022-09-08 17:00:00,3.6028442,2.8283997,18.833221,0.64126587,0.0,0.0,Germany,528.42,20.27,50.2,5.49,18.81,3.24
2022-09-08 18:00:00,2.846283,2.2380066,17.498932,0.81100464,0.0,0.0,Germany,516.33,0.0,0.0,0.0,17.88,3.17
2022-09-08 19:00:00,2.1880493,2.3312988,16.592926,0.6437378,0.0,0.0,Germany,481.83,0.0,0.0,0.0,16.24,2.76
2022-09-08 20:00:00,2.1594696,2.768158,15.491486,0.19024658,0.0,0.0,Germany,402.08,0.0,0.0,0.0,15.36,2.76
2022-09-08 21:00:00,1.9856415,2.6134033,14.72348,0.32925415,0.0,0.0,Germany,353.62,0.0,0.0,0.0,14.7,2.48
2022-09-08 22:00:00,2.1690063,3.4589386,13.4652405,1.0,0.0,0.0,Germany,316.38,0.0,0.0,0.0,14.23,2.55
2022-09-08 23:00:00,1.7531586,3.2395172,13.092804,0.97073364,0.0,0.0,Germany,277.46,0.0,0.0,0.0,14.01,2.48
2022-09-09 00:00:00,0.84017944,3.002594,13.146027,1.0,0.0,0.0,Germany,246.67,0.0,0.0,0.0,13.93,2.28
2022-09-09 01:00:00,0.7573395,3.5630646,13.49411,0.9782715,2.861023e-06,0.0,Germany,227.15,0.0,0.0,0.0,13.98,2.48
2022-09-09 02:00:00,1.0645905,3.7582245,13.755829,0.91278076,4.1484833e-05,0.0,Germany,244.96,0.0,0.0,0.0,14.19,2.62
2022-09-09 03:00:00,0.8750458,3.1905823,13.923859,0.26675415,0.0,0.0,Germany,304.24,0.0,0.0,0.0,14.35,2.69
2022-09-09 04:00:00,0.69569397,3.0003052,14.077667,0.4284973,0.0,0.0,Germany,387.1,0.0,0.0,0.0,14.51,3.03
2022-09-09 05:00:00,0.8082428,3.33078,14.110443,0.94802856,3.8146973e-06,960.0,Germany,442.75,5.32,18.37,3.25,14.56,3.24
2022-09-09 06:00:00,1.5319519,3.5726624,14.342865,0.5367737,0.0,101888.0,Germany,448.54,94.53,140.0,12.67,14.76,3.03
2022-09-09 07:00:00,1.7730408,3.6393433,15.152863,0.40197754,1.335144e-05,500672.0,Germany,416.82,213.12,275.0,21.84,15.58,3.31
2022-09-09 08:00:00,2.154602,3.770996,16.343353,0.57025146,0.0,333888.0,Germany,366.26,161.93,209.0,30.29,16.28,4.0
2022-09-09 09:00:00,2.8469238,4.125,17.621796,0.5489807,1.9073486e-06,372800.0,Germany,339.3,434.72,533.01,37.4,17.01,4.0
2022-09-09 10:00:00,2.0407562,4.6925507,18.14859,0.976532,5.7697296e-05,430912.0,Germany,331.58,405.49,501.0,42.37,18.01,3.86
2022-09-09 11:00:00,2.042221,4.403412,18.7211,0.8725281,2.0980835e-05,124928.0,Germany,294.86,410.62,509.0,44.38,18.77,4.0
2022-09-09 12:00:00,2.9248047,4.673401,19.177826,0.5152588,0.0,27200.0,Germany,293.45,383.97,477.0,43.03,19.38,4.41
2022-09-09 13:00:00,2.7547302,4.4904175,19.244537,0.51275635,0.0,0.0,Germany,295.77,424.24,526.01,38.59,19.79,4.48
2022-09-09 14:00:00,3.1201935,4.4025116,19.388153,0.738739,3.33786e-06,0.0,Germany,346.84,394.67,492.01,31.85,19.92,4.69
2022-09-09 15:00:00,3.396515,4.6964264,19.787872,0.7119751,0.0,0.0,Germany,395.05,244.06,316.0,23.61,19.98,4.55
2022-09-09 16:00:00,2.3753815,4.0539703,19.30655,0.81073,0.0,0.0,Germany,432.41,129.86,190.0,14.54,19.56,3.93
2022-09-09 17:00:00,2.0211945,3.3203888,18.477509,0.72750854,0.0,0.0,Germany,463.18,18.14,48.84,5.14,18.93,3.1
2022-09-09 18:00:00,2.203949,2.8717346,17.449615,0.8294983,0.0,0.0,Germany,472.29,0.0,0.0,0.0,17.86,2.83
2022-09-09 19:00:00,1.5730438,3.056244,16.293182,0.7124939,0.00031375885,0.0,Germany,442.32,0.0,0.0,0.0,15.04,2.62
2022-09-09 20:00:00,0.9795227,3.1868591,15.469452,0.68148804,0.0,0.0,Germany,403.77,0.0,0.0,0.0,14.43,2.69
2022-09-09 21:00:00,0.7495117,3.082672,14.470306,0.79074097,1.8119812e-05,0.0,Germany,377.1,0.0,0.0,0.0,14.08,2.48
2022-09-09 22:00:00,2.221222,4.2127533,14.051971,0.9414978,3.2424927e-05,0.0,Germany,377.32,0.0,0.0,0.0,13.97,2.34
2022-09-09 23:00:00,1.5043182,3.2848358,13.772797,0.661499,0.00022602081,0.0,Germany,339.56,0.0,0.0,0.0,13.82,2.34
2022-09-10 00:00:00,1.5746765,3.5246887,13.276154,0.71698,0.00051784515,0.0,Germany,329.66,0.0,0.0,0.0,13.48,2.28
2022-09-10 01:00:00,2.2585754,2.5518646,13.108124,0.8987427,0.00036621094,0.0,Germany,323.03,0.0,0.0,0.0,13.32,2.34
2022-09-10 02:00:00,2.1401672,2.0366516,12.950043,0.58148193,0.0,0.0,Germany,325.12,0.0,0.0,0.0,13.13,2.07
2022-09-10 03:00:00,1.716156,2.132019,12.871674,0.35421753,0.0,0.0,Germany,338.21,0.0,0.0,0.0,13.13,2.21
2022-09-10 04:00:00,1.3193207,2.2434082,13.046478,0.9119873,0.0,0.0,Germany,360.59,0.0,0.0,0.0,13.12,2.55
2022-09-10 05:00:00,1.5860748,2.3901062,13.125214,1.0,0.0,768.0,Germany,401.2,4.12,15.61,3.02,13.04,2.9
2022-09-10 06:00:00,1.9358978,2.441208,13.261505,0.9992676,0.0,90368.0,Germany,416.86,10.29,24.0,12.44,13.07,2.48
2022-09-10 07:00:00,2.7553406,2.7831726,13.620636,0.85372925,7.677078e-05,244288.0,Germany,412.83,130.32,172.0,21.59,14.44,2.55
2022-09-10 08:00:00,2.2792816,2.670517,14.167999,0.84399414,1.1920929e-05,229568.0,Germany,395.03,128.32,169.0,30.02,14.88,2.69
2022-09-10 09:00:00,1.9331207,2.4349518,15.133453,0.9982605,8.058548e-05,777344.0,Germany,380.68,137.07,180.0,37.09,15.9,2.83
2022-09-10 10:00:00,2.3892975,1.2451019,15.826019,0.92126465,0.0010442734,0.0,Germany,360.46,184.44,236.0,42.02,16.25,2.97
2022-09-10 11:00:00,2.6994476,2.0100098,15.163727,1.0,0.0013122559,0.0,Germany,338.34,376.15,463.0,44.01,15.41,2.76
2022-09-10 12:00:00,3.393631,1.2509155,16.004059,1.0,0.0,242304.0,Germany,327.26,163.26,211.0,42.64,15.98,2.62
2022-09-10 13:00:00,1.876358,1.1641998,16.834625,1.0,0.0,308608.0,Germany,336.86,353.96,439.0,38.21,16.81,2.62
2022-09-10 14:00:00,2.042511,1.9437103,17.506134,1.0,0.0,18944.0,Germany,360.42,74.92,107.0,31.47,17.06,2.97
2022-09-10 15:00:00,1.8291779,2.1103363,15.85733,0.9902344,0.0005764961,0.0,Germany,419.67,21.43,40.0,23.25,16.28,2.76
2022-09-10 16:00:00,2.0507355,2.0771332,15.428864,1.0,0.0,0.0,Germany,473.73,76.09,110.0,14.19,15.91,2.41
2022-09-10 17:00:00,1.2175751,2.1105804,15.105072,1.0,0.0,0.0,Germany,487.35,11.78,27.54,4.79,15.5,2.34
2022-09-10 18:00:00,0.90119934,1.8961792,14.323883,1.0,0.0,0.0,Germany,483.07,0.0,0.0,0.0,14.39,2.0
2022-09-10 19:00:00,1.1368866,1.9128876,13.778412,1.0,0.0015954971,0.0,Germany,462.7,0.0,0.0,0.0,13.81,1.72
2022-09-10 20:00:00,1.4057617,1.4415131,13.50827,1.0,0.0006670952,0.0,Germany,448.31,0.0,0.0,0.0,13.66,1.1
2022-09-10 21:00:00,0.85824585,1.5378418,13.598846,1.0,0.000667572,0.0,Germany,425.55,0.0,0.0,0.0,13.54,0.62
2022-09-10 22:00:00,1.6356964,-1.4247742,13.791534,1.0,0.0,0.0,Germany,410.23,0.0,0.0,0.0,13.51,0.69
2022-09-10 23:00:00,0.6676636,-1.8610077,13.675873,0.90249634,0.0,0.0,Germany,364.86,0.0,0.0,0.0,13.52,0.9
2022-09-11 00:00:00,0.5190735,-2.3253174,13.570404,0.5124512,0.0,0.0,Germany,359.82,0.0,0.0,0.0,13.45,1.38
2022-09-11 01:00:00,0.6376953,-2.1124878,13.628143,0.27770996,0.0,0.0,Germany,334.19,0.0,0.0,0.0,13.36,1.86
2022-09-11 02:00:00,0.55340576,-1.5107269,13.458466,0.56121826,0.0,0.0,Germany,338.78,0.0,0.0,0.0,13.07,2.0
2022-09-11 03:00:00,1.2548065,-1.5088501,13.397064,0.45394897,0.0,0.0,Germany,344.28,0.0,0.0,0.0,12.69,2.07
2022-09-11 04:00:00,1.480835,-1.3205414,13.594696,1.0,1.7166138e-05,0.0,Germany,375.02,0.0,0.0,0.0,12.64,1.93
2022-09-11 05:00:00,1.5586853,-1.3989716,13.552399,1.0,0.0,512.0,Germany,382.2,0.12,6.0,2.78,12.44,1.79
2022-09-11 06:00:00,1.7639465,-1.7251129,13.367096,1.0,0.0,94272.0,Germany,393.01,72.77,107.0,12.2,12.6,2.48
2022-09-11 07:00:00,2.1431274,-1.924118,13.485748,1.0,4.005432e-05,263232.0,Germany,391.87,161.1,210.0,21.34,14.32,1.59
2022-09-11 08:00:00,1.7536163,-1.3674774,14.059418,1.0,4.2915344e-05,0.0,Germany,361.41,189.87,242.0,29.74,14.89,1.66
2022-09-11 09:00:00,1.7724609,-1.1161957,14.863556,0.9607849,0.0,183424.0,Germany,352.36,284.95,355.0,36.78,15.28,1.86
2022-09-11 10:00:00,1.5492859,-1.512207,15.035248,0.9942627,1.1920929e-05,324736.0,Germany,322.51,147.58,193.0,41.68,16.0,1.72
2022-09-11 11:00:00,1.536789,-2.5487213,15.888824,0.94503784,2.3841858e-06,330688.0,Germany,257.51,459.77,572.01,43.63,16.75,1.93
2022-09-11 12:00:00,0.8972626,-2.7829742,16.544586,0.78549194,0.0,218368.0,Germany,220.09,365.6,457.0,42.25,17.45,1.93
2022-09-11 13:00:00,0.50390625,-2.2581482,17.198029,0.6847229,9.059906e-06,38528.0,Germany,248.38,312.88,394.0,37.82,17.99,1.66
2022-09-11 14:00:00,0.5816803,-1.6654968,17.72293,0.99850464,0.0,0.0,Germany,321.94,231.64,296.0,31.1,18.04,1.45
2022-09-11 15:00:00,0.6086426,-1.4832001,18.031158,0.49124146,0.0,71168.0,Germany,398.6,235.79,308.0,22.89,18.29,1.52
2022-09-11 16:00:00,0.35961914,-1.4858551,17.98465,0.44900513,3.33786e-05,0.0,Germany,466.62,125.4,188.0,13.84,18.12,1.72
2022-09-11 17:00:00,-0.4134369,-0.8514557,17.24765,0.4277649,3.8146973e-06,0.0,Germany,515.04,13.9,36.78,4.44,17.56,1.24
2022-09-11 18:00:00,-0.38442993,0.045959473,16.042267,0.47851562,0.0,0.0,Germany,516.22,0.0,0.0,0.0,16.42,0.76
2022-09-11 19:00:00,0.0056762695,0.027450562,15.86319,0.43701172,0.0,0.0,Germany,490.14,0.0,0.0,0.0,15.68,0.48
2022-09-11 20:00:00,0.06686401,0.1742096,14.96109,0.4244995,0.0,0.0,Germany,463.81,0.0,0.0,0.0,15.02,0.69
2022-09-11 21:00:00,0.17854309,0.31349182,13.907379,0.27651978,0.0,0.0,Germany,425.28,0.0,0.0,0.0,14.47,0.76
2022-09-11 22:00:00,-0.2510376,0.8716278,12.472809,0.4625244,0.0,0.0,Germany,378.64,0.0,0.0,0.0,14.24,0.69
2022-09-11 23:00:00,-0.6200409,1.0543213,12.279755,0.2460022,0.0,0.0,Germany,357.14,0.0,0.0,0.0,13.83,0.69
2022-09-12 00:00:00,-0.13711548,1.2097626,11.345978,0.12826538,0.0,0.0,Germany,354.29,0.0,0.0,0.0,12.67,0.9
2022-09-12 01:00:00,-0.0874939,1.0100098,10.6596985,0.10800171,0.0,0.0,Germany,350.72,0.0,0.0,0.0,12.07,0.97
2022-09-12 02:00:00,-0.44174194,0.8091736,10.727875,0.06851196,0.0,0.0,Germany,353.03,0.0,0.0,0.0,11.82,0.9
2022-09-12 03:00:00,-0.018234253,0.8082886,10.566498,0.019989014,0.0,0.0,Germany,389.83,0.0,0.0,0.0,11.33,0.97
2022-09-12 04:00:00,-0.08798218,0.9907532,10.710602,0.9840393,0.0,0.0,Germany,468.02,0.0,0.0,0.0,10.9,0.97
2022-09-12 05:00:00,-0.24780273,1.1140747,9.983246,1.0,0.0,448.0,Germany,534.4,0.0,4.0,2.54,10.25,1.1
2022-09-12 06:00:00,-0.06640625,0.85513306,9.721802,1.0,0.0,179008.0,Germany,535.42,63.99,95.0,11.96,11.62,0.62
2022-09-12 07:00:00,-0.26031494,0.32173157,11.721832,0.99975586,0.0,323584.0,Germany,478.87,139.19,182.0,21.09,11.91,0.41
2022-09-12 08:00:00,-0.35238647,0.5391998,13.536591,0.22625732,0.0,305600.0,Germany,423.69,235.57,297.0,29.47,13.68,0.41
2022-09-12 09:00:00,-0.5819855,0.8495636,15.29129,0.46298218,0.0,601088.0,Germany,395.34,424.54,534.01,36.47,16.3,0.62
2022-09-12 10:00:00,-0.59213257,0.8826599,17.202972,0.9802551,0.0,500608.0,Germany,366.34,488.49,622.01,41.33,18.16,0.62
2022-09-12 11:00:00,0.19752502,1.2663574,18.897614,1.0,0.0,313216.0,Germany,340.01,437.31,559.01,43.25,19.29,0.62
2022-09-12 12:00:00,-0.0887146,1.3679199,19.693573,0.9802551,0.0,0.0,Germany,339.09,456.67,585.01,41.86,19.84,0.69
2022-09-12 13:00:00,0.53453064,1.432251,20.093536,1.0,0.0,0.0,Germany,347.78,311.45,399.0,37.44,20.1,0.76
2022-09-12 14:00:00,0.4013214,1.6390991,20.501495,0.73498535,0.0,0.0,Germany,395.78,370.13,476.01,30.73,20.33,0.83
2022-09-12 15:00:00,0.49653625,1.7048645,20.826935,0.66622925,0.0,0.0,Germany,469.68,228.0,303.0,22.53,20.52,0.83
2022-09-12 16:00:00,0.40737915,1.8700562,20.787872,0.7119751,0.0,0.0,Germany,506.29,113.43,172.0,13.48,20.38,0.62
2022-09-12 17:00:00,-0.081848145,1.2283936,19.330719,0.95700073,0.0,0.0,Germany,539.23,11.93,32.57,4.08,19.35,1.03
2022-09-12 18:00:00,-1.0124512,1.7280121,16.844025,0.12197876,0.0,0.0,Germany,526.56,0.0,0.0,0.0,17.45,1.52
2022-09-12 19:00:00,-0.98986816,1.832077,14.480011,0.33374023,0.0,0.0,Germany,458.65,0.0,0.0,0.0,15.94,1.79
2022-09-12 20:00:00,-0.802475,1.5871735,13.433014,0.792511,0.0,0.0,Germany,396.5,0.0,0.0,0.0,14.73,1.93
2022-09-12 21:00:00,-0.63316345,1.8626099,12.939362,0.7834778,0.0,0.0,Germany,364.68,0.0,0.0,0.0,14.01,2.07
2022-09-12 22:00:00,0.12339783,3.0949554,13.377594,0.8097534,0.0,0.0,Germany,333.96,0.0,0.0,0.0,13.51,2.07
2022-09-12 23:00:00,0.072387695,3.128891,13.098053,0.73150635,0.0,0.0,Germany,292.7,0.0,0.0,0.0,13.13,2.14
2022-09-13 00:00:00,0.300354,3.005249,13.100616,0.9700012,0.0,0.0,Germany,279.51,0.0,0.0,0.0,12.84,2.14
2022-09-13 01:00:00,0.48350525,2.7771454,12.65506,0.31173706,0.0,0.0,Germany,285.16,0.0,0.0,0.0,12.49,2.07
2022-09-13 02:00:00,0.502182,3.0786133,12.549713,0.8512573,0.0,0.0,Germany,290.89,0.0,0.0,0.0,12.25,2.14
2022-09-13 03:00:00,0.8471832,2.7813873,12.674835,0.9352722,0.0,0.0,Germany,320.76,0.0,0.0,0.0,12.02,2.07
2022-09-13 04:00:00,0.8245239,2.5155334,12.673981,1.0,0.0,0.0,Germany,420.85,0.0,0.0,0.0,11.81,2.0
2022-09-13 05:00:00,1.1551514,2.1939545,12.992584,1.0,0.0,192.0,Germany,463.22,0.0,3.0,2.3,11.97,1.93
2022-09-13 06:00:00,1.2523956,2.3411865,13.6596985,1.0,3.8146973e-05,67200.0,Germany,477.03,4.0,14.0,11.72,13.06,1.79
2022-09-13 07:00:00,1.390686,2.5833282,14.066071,0.9902344,0.00010538101,15488.0,Germany,449.0,52.59,79.0,20.84,14.17,2.34
2022-09-13 08:00:00,1.7311554,2.4139404,15.407623,0.9512634,0.0,434304.0,Germany,409.94,250.8,315.0,29.19,15.66,2.28
2022-09-13 09:00:00,2.2484589,2.2045135,16.680817,1.0,0.0,731328.0,Germany,403.17,253.23,319.0,36.16,17.66,2.97
2022-09-13 10:00:00,2.520935,2.3378143,18.317413,1.0,0.0,167168.0,Germany,342.42,401.03,499.01,40.98,18.87,3.24
2022-09-13 11:00:00,2.131195,2.0874329,19.670929,1.0,0.0,0.0,Germany,335.28,467.78,584.01,42.87,19.94,3.24
2022-09-13 12:00:00,2.3626862,2.2610168,20.301239,1.0,0.0,0.0,Germany,339.36,465.07,583.01,41.47,20.45,2.97
2022-09-13 13:00:00,2.1921692,2.6449738,21.368439,0.869751,0.0,542912.0,Germany,352.33,408.01,516.01,37.05,21.55,2.62
2022-09-13 14:00:00,3.3362122,2.0439758,22.256927,0.9902344,0.0,0.0,Germany,373.33,364.6,465.01,30.35,22.12,3.03
2022-09-13 15:00:00,3.1038055,0.86787415,22.668549,1.0,9.536743e-06,0.0,Germany,452.78,203.17,270.0,22.16,22.23,3.52
2022-09-13 16:00:00,2.3525085,1.311554,22.210297,1.0,0.0,0.0,Germany,503.64,116.24,182.0,13.12,21.68,2.55
2022-09-13 17:00:00,1.7525177,1.8072205,21.117035,1.0,2.4795532e-05,0.0,Germany,522.64,9.58,27.43,3.73,20.7,2.55
2022-09-13 18:00:00,1.8768463,2.0354156,19.690094,1.0,0.0,0.0,Germany,516.4,0.0,0.0,0.0,19.59,2.21
2022-09-13 19:00:00,2.320694,1.9575653,18.847198,1.0,0.00019025803,0.0,Germany,468.73,0.0,0.0,0.0,18.76,2.34
2022-09-13 20:00:00,2.5207367,1.341507,18.348846,1.0,0.0,0.0,Germany,424.24,0.0,0.0,0.0,18.18,2.07
2022-09-13 21:00:00,2.3458862,1.3356934,17.83548,1.0,0.00043582916,0.0,Germany,374.49,0.0,0.0,0.0,17.63,1.93
2022-09-13 22:00:00,1.3540039,-0.012268066,16.780304,1.0,0.0,0.0,Germany,348.42,0.0,0.0,0.0,17.01,1.72
2022-09-13 23:00:00,-0.10083008,0.71850586,16.181183,0.99975586,0.00036478043,0.0,Germany,336.71,0.0,0.0,0.0,16.18,0.97
2022-09-14 00:00:00,1.0279236,1.052185,16.146637,1.0,0.00024557114,0.0,Germany,336.98,0.0,0.0,0.0,16.33,0.48
2022-09-14 01:00:00,0.13435364,0.5771179,16.18631,1.0,0.0014739037,0.0,Germany,335.36,0.0,0.0,0.0,16.04,0.34
2022-09-14 02:00:00,0.038330078,0.597702,15.650177,1.0,0.0,0.0,Germany,341.88,0.0,0.0,0.0,15.42,0.76
