valid_time,latitude,longitude,u10,v10,t2m,tcc,tp,ssrd
2022-07-13 06:00:00,51.0,10.0,0.92840576,2.266922,18.889923,0.96099854,0.0,335488.0
2022-07-13 07:00:00,51.0,10.0,1.5092316,2.3697815,19.92984,0.9302368,0.0,0.0
2022-07-13 08:00:00,51.0,10.0,1.9753723,2.0150604,21.765717,0.8289795,0.0,117696.0
2022-07-13 09:00:00,51.0,10.0,3.1302643,1.9962006,23.142242,0.60025024,0.0,537664.0
2022-07-13 10:00:00,51.0,10.0,3.2185516,2.4887238,26.065216,0.5282593,0.0,290624.0
2022-07-13 11:00:00,51.0,10.0,3.8919678,2.9352722,26.968903,0.8642578,8.583069e-06,476416.0
2022-07-13 12:00:00,51.0,10.0,4.520355,3.042923,28.044586,0.67926025,0.0003643036,761856.0
2022-07-13 13:00:00,51.0,10.0,4.628937,2.7782745,28.306183,1.0,0.0,0.0
2022-07-13 14:00:00,51.0,10.0,4.2130127,2.0366364,27.679474,0.9692688,0.0,0.0
2022-07-13 15:00:00,51.0,10.0,3.5650482,1.7915344,28.094757,0.70401,0.0,0.0
2022-07-13 16:00:00,51.0,10.0,4.5453186,1.11026,28.193512,0.6152344,0.0,0.0
2022-07-13 17:00:00,51.0,10.0,3.3296509,-0.5949249,27.658478,0.5364685,0.0,0.0
2022-07-13 18:00:00,51.0,10.0,2.8265991,-2.1844482,26.125275,0.8789978,0.0,0.0
2022-07-13 19:00:00,51.0,10.0,2.4334564,-2.0558777,24.642487,0.89001465,2.336502e-05,0.0
2022-07-13 20:00:00,51.0,10.0,1.6198425,-0.92807007,23.464142,0.96676636,0.00024938583,0.0
2022-07-13 21:00:00,51.0,10.0,1.541626,-0.5866699,22.507965,0.63952637,0.0,0.0
2022-07-13 22:00:00,51.0,10.0,3.2471924,0.3969574,19.975739,0.65426636,0.0,0.0
2022-07-13 23:00:00,51.0,10.0,3.023529,0.15916443,18.996124,0.97576904,0.0,0.0
2022-07-14 00:00:00,51.0,10.0,2.0212402,-0.7166748,17.911774,0.93777466,0.0,0.0
2022-07-14 01:00:00,51.0,10.0,1.3018799,-1.0095367,17.70633,0.17147827,0.0,0.0
2022-07-14 02:00:00,51.0,10.0,0.9845886,-1.106369,17.076447,0.7965088,0.0,0.0
2022-07-14 03:00:00,51.0,10.0,0.5922394,-1.7631073,16.47525,0.9335327,2.861023e-06,0.0
2022-07-14 04:00:00,51.0,10.0,-0.13064575,-2.2766418,16.553986,0.98599243,2.0503998e-05,7552.0
2022-07-14 05:00:00,51.0,10.0,-1.0961304,-1.9477081,16.642853,1.0,0.0,82560.0
2022-07-14 06:00:00,51.0,10.0,-1.3031311,-1.0237274,16.971344,0.97073364,0.0,367552.0
2022-07-14 07:00:00,51.0,10.0,-1.2735443,-0.5229645,17.209137,0.9987488,0.001168251,0.0
2022-07-14 08:00:00,51.0,10.0,-0.5740204,-1.2260742,18.06009,0.9362793,0.0,435456.0
2022-07-14 09:00:00,51.0,10.0,0.26245117,-2.0007782,18.158112,0.3574829,0.0,902848.0
2022-07-14 10:00:00,51.0,10.0,0.295578,-0.89671326,20.324738,0.8535156,0.0,309504.0
2022-07-14 11:00:00,51.0,10.0,1.489563,-0.9327545,21.64383,0.78253174,4.7683716e-05,331264.0
2022-07-14 12:00:00,51.0,10.0,2.5258026,-1.3244324,21.345123,0.97802734,0.00012779236,0.0
2022-07-14 13:00:00,51.0,10.0,1.8380432,-2.2541046,21.733551,0.3119812,0.0,0.0
2022-07-14 14:00:00,51.0,10.0,1.703537,-2.6382751,22.556427,0.48025513,3.862381e-05,363456.0
2022-07-14 15:00:00,51.0,10.0,2.2427063,-2.505371,22.383087,0.988739,0.0,0.0
2022-07-14 16:00:00,51.0,10.0,2.5317078,-2.9724426,21.860016,0.4472351,0.0,0.0
2022-07-14 17:00:00,51.0,10.0,2.4275055,-2.9205475,21.081573,0.5062561,0.0,0.0
2022-07-14 18:00:00,51.0,10.0,2.4094849,-3.4161224,20.062042,0.7084961,0.0,0.0
2022-07-14 19:00:00,51.0,10.0,1.9920502,-3.3905182,18.64505,0.83148193,0.0,0.0
2022-07-14 20:00:00,51.0,10.0,1.504303,-2.891693,16.505402,0.57699585,0.0,0.0
2022-07-14 21:00:00,51.0,10.0,1.118576,-2.578186,13.721588,0.2194519,0.0,0.0
2022-07-14 22:00:00,51.0,10.0,0.7610016,-1.594574,13.885651,0.5755005,0.0,0.0
2022-07-14 23:00:00,51.0,10.0,0.5366211,-0.9966736,12.225616,0.63497925,0.0,0.0
2022-07-15 00:00:00,51.0,10.0,1.0148621,-1.020401,10.868683,0.32125854,0.0,0.0
2022-07-15 01:00:00,51.0,10.0,1.4299927,-0.66796875,10.149933,0.43899536,0.0,0.0
2022-07-15 02:00:00,51.0,10.0,1.4454803,-0.57728577,9.865387,0.39926147,0.0,0.0
2022-07-15 03:00:00,51.0,10.0,1.2722931,-0.5998993,9.707184,0.23699951,0.0,0.0
2022-07-15 04:00:00,51.0,10.0,1.1972504,-0.65452576,10.31546,0.1982727,0.0,25856.0
2022-07-15 05:00:00,51.0,10.0,1.6053314,-1.328598,11.455292,0.33502197,0.0,270208.0
2022-07-15 06:00:00,51.0,10.0,1.7490845,-2.2668915,12.769806,0.40826416,0.0,435584.0
2022-07-15 07:00:00,51.0,10.0,1.7298126,-2.2734528,13.841339,0.90197754,1.6212463e-05,393920.0
2022-07-15 08:00:00,51.0,10.0,1.8899231,-2.320816,14.739532,0.74645996,0.0,69952.0
2022-07-15 09:00:00,51.0,10.0,1.9654541,-2.0193024,15.6128235,0.707489,1.5258789e-05,0.0
2022-07-15 10:00:00,51.0,10.0,1.8664398,-1.4318848,15.892975,1.0,2.9563904e-05,506816.0
2022-07-15 11:00:00,51.0,10.0,2.1164703,-1.3332672,16.839142,0.87072754,6.198883e-06,34432.0
2022-07-15 12:00:00,51.0,10.0,2.387024,-1.2998505,16.861847,0.9762573,0.0,0.0
2022-07-15 13:00:00,51.0,10.0,2.8118896,-1.265686,17.27884,1.0,5.2452087e-06,0.0
2022-07-15 14:00:00,51.0,10.0,2.5942383,-1.2516327,17.753082,0.94577026,0.0,0.0
2022-07-15 15:00:00,51.0,10.0,2.6688843,-1.6308899,18.206696,0.91223145,0.0,0.0
2022-07-15 16:00:00,51.0,10.0,2.2118378,-1.5946198,18.36319,0.9302368,0.0,0.0
2022-07-15 17:00:00,51.0,10.0,1.6811066,-1.2628937,17.957062,0.707489,0.0,0.0
2022-07-15 18:00:00,51.0,10.0,1.264328,-1.0412292,17.776154,0.42352295,0.0,71488.0
2022-07-15 19:00:00,51.0,10.0,1.1767273,-0.70703125,16.598175,0.2862854,0.0,0.0
2022-07-15 20:00:00,51.0,10.0,1.9966278,-0.39979553,15.4548645,0.040008545,0.0,0.0
2022-07-15 21:00:00,51.0,10.0,2.003418,-0.033493042,14.505035,0.019989014,0.0,0.0
2022-07-15 22:00:00,51.0,10.0,1.4398041,0.6000366,11.415192,0.14801025,0.0,0.0
2022-07-15 23:00:00,51.0,10.0,0.8176117,0.9214325,10.155914,0.28927612,0.0,0.0
2022-07-16 00:00:00,51.0,10.0,0.9019928,1.0851746,9.357086,0.25198364,0.0,0.0
2022-07-16 01:00:00,51.0,10.0,1.4443817,1.5305023,9.72403,0.20898438,0.0,0.0
2022-07-16 02:00:00,51.0,10.0,1.9702454,1.4871368,10.266144,0.30047607,0.0,0.0
2022-07-16 03:00:00,51.0,10.0,2.2739868,1.4201508,10.225006,0.78253174,0.0,0.0
2022-07-16 04:00:00,51.0,10.0,2.5344086,1.3582764,10.629547,0.84402466,0.0,21696.0
2022-07-16 05:00:00,51.0,10.0,2.7501984,1.1668854,11.526886,0.7357483,0.0,183744.0
2022-07-16 06:00:00,51.0,10.0,3.0972748,0.89711,12.958038,0.684021,0.0,118272.0
2022-07-16 07:00:00,51.0,10.0,3.7904205,0.23526001,14.74118,0.7242737,3.862381e-05,544448.0
2022-07-16 08:00:00,51.0,10.0,4.5294647,-0.8815155,16.57254,0.9955139,0.00012683868,139008.0
2022-07-16 09:00:00,51.0,10.0,5.332428,-1.8405762,18.063507,1.0,0.0,242624.0
2022-07-16 10:00:00,51.0,10.0,4.077896,-1.0794678,17.648834,0.9915161,0.00011062622,375424.0
2022-07-16 11:00:00,51.0,10.0,4.2852325,-1.5522766,18.522858,0.70373535,0.0,129728.0
2022-07-16 12:00:00,51.0,10.0,4.118164,-2.4460907,20.216827,0.22195435,0.0,471232.0
2022-07-16 13:00:00,51.0,10.0,3.7554016,-2.5111847,20.412384,0.46551514,0.0,284992.0
2022-07-16 14:00:00,51.0,10.0,3.202301,-2.7909393,20.92044,0.33547974,0.0,36288.0
2022-07-16 15:00:00,51.0,10.0,2.8906097,-2.9954376,21.054352,0.5995178,0.0,0.0
2022-07-16 16:00:00,51.0,10.0,2.5870056,-3.2307892,21.039581,0.3624878,0.0,0.0
2022-07-16 17:00:00,51.0,10.0,1.9844971,-3.2432098,20.506866,0.029510498,0.0,0.0
2022-07-16 18:00:00,51.0,10.0,1.2625427,-2.7408905,19.725616,0.0,0.0,0.0
2022-07-16 19:00:00,51.0,10.0,0.62493896,-1.9850922,17.665558,0.048736572,0.0,0.0
2022-07-16 20:00:00,51.0,10.0,0.2944336,-1.5118408,14.48587,0.009765625,0.0,0.0
2022-07-16 21:00:00,51.0,10.0,0.19934082,-1.994278,12.527374,0.009765625,0.0,0.0
2022-07-16 22:00:00,51.0,10.0,-0.31900024,-1.5927734,11.42569,0.0,0.0,0.0
2022-07-16 23:00:00,51.0,10.0,-1.0635986,-1.7387085,10.527618,0.0,0.0,0.0
2022-07-17 00:00:00,51.0,10.0,-1.1367798,-1.4826508,9.891388,0.0,0.0,0.0
2022-07-17 01:00:00,51.0,10.0,-1.4774628,-1.0677948,9.651276,0.0,0.0,0.0
2022-07-17 02:00:00,51.0,10.0,-1.1959839,0.08557129,8.45816,0.0,0.0,0.0
2022-07-17 03:00:00,51.0,10.0,-0.8283386,0.5792084,7.3769836,0.0,0.0,0.0
2022-07-17 04:00:00,51.0,10.0,-0.55773926,-0.12084961,8.2308655,0.010009766,0.0,23424.0
2022-07-17 05:00:00,51.0,10.0,0.24687195,0.14787292,9.880035,0.18551636,0.0,284992.0
2022-07-17 06:00:00,51.0,10.0,0.11073303,-0.11869812,12.543854,0.44125366,0.0,496384.0
2022-07-17 07:00:00,51.0,10.0,0.40908813,0.08699036,15.252472,0.34472656,0.0,562688.0
2022-07-17 08:00:00,51.0,10.0,0.6756897,-0.2671051,16.612091,0.002746582,0.0,568832.0
2022-07-17 09:00:00,51.0,10.0,0.3284607,-0.4196167,18.32315,0.0,0.0,498752.0
2022-07-17 10:00:00,51.0,10.0,0.15216064,-0.9538574,19.970001,0.55197144,0.0,377280.0
2022-07-17 11:00:00,51.0,10.0,0.32051086,-1.0569305,21.3107,0.3902588,0.0,215616.0
2022-07-17 12:00:00,51.0,10.0,0.5565796,-0.99453735,22.508575,0.17276001,0.0,96448.0
2022-07-17 13:00:00,51.0,10.0,0.6993103,-1.2043915,23.362457,0.37875366,0.0,0.0
2022-07-17 14:00:00,51.0,10.0,0.6625366,-1.3161469,24.011627,0.1375122,0.0,0.0
2022-07-17 15:00:00,51.0,10.0,0.76776123,-1.3176422,24.434113,0.24172974,0.0,0.0
2022-07-17 16:00:00,51.0,10.0,0.9084015,-1.7497406,24.561066,0.82974243,0.0,0.0
2022-07-17 17:00:00,51.0,10.0,0.5466461,-2.155716,24.098785,0.9197693,0.0,0.0
2022-07-17 18:00:00,51.0,10.0,-0.31739807,-1.2715302,23.043243,0.9505005,0.0,0.0
2022-07-17 19:00:00,51.0,10.0,-0.65179443,-1.8262329,20.753326,0.99975586,0.0,0.0
2022-07-17 20:00:00,51.0,10.0,-0.4867096,-2.189911,17.920685,0.97976685,0.0,0.0
2022-07-17 21:00:00,51.0,10.0,-1.1410522,-2.126709,16.194122,0.7680054,0.0,0.0
2022-07-17 22:00:00,51.0,10.0,-1.527359,-1.1132355,14.981598,0.56274414,0.0,0.0
2022-07-17 23:00:00,51.0,10.0,-1.8271484,-0.7624512,14.01297,0.0,0.0,0.0
2022-07-18 00:00:00,51.0,10.0,-1.2595215,-1.0010376,14.109772,0.3630066,0.0,0.0
2022-07-18 01:00:00,51.0,10.0,-1.6948395,-0.20913696,13.783234,0.66552734,0.0,0.0
2022-07-18 02:00:00,51.0,10.0,-1.588501,0.940506,13.039093,0.33950806,0.0,0.0
2022-07-18 03:00:00,51.0,10.0,-1.848465,1.1654053,13.362457,0.010253906,0.0,0.0
2022-07-18 04:00:00,51.0,10.0,-1.4637756,-0.024551392,12.8281555,0.35873413,0.0,20736.0
2022-07-18 05:00:00,51.0,10.0,-1.1835175,1.2324829,13.223236,0.37927246,0.0,271168.0
2022-07-18 06:00:00,51.0,10.0,-0.8563843,0.64624023,16.061493,0.3312378,0.0,484864.0
2022-07-18 07:00:00,51.0,10.0,-0.44839478,0.5154114,19.2305,0.6295471,0.0,572032.0
2022-07-18 08:00:00,51.0,10.0,0.2487793,0.86608887,21.778412,1.0,0.0,523776.0
2022-07-18 09:00:00,51.0,10.0,0.6061249,0.9581299,24.013824,0.99975586,0.0,410688.0
2022-07-18 10:00:00,51.0,10.0,0.5595856,1.2412415,25.778412,0.99975586,0.0,29184.0
2022-07-18 11:00:00,51.0,10.0,0.6169739,1.1981354,26.877228,0.9952698,0.0,360512.0
2022-07-18 12:00:00,51.0,10.0,0.43704224,1.0808411,27.861603,0.9897461,0.0,0.0
2022-07-18 13:00:00,51.0,10.0,0.45014954,0.6919861,28.825104,0.9704895,0.0,0.0
2022-07-18 14:00:00,51.0,10.0,0.33009338,0.9014435,29.227325,0.9697571,0.0,0.0
2022-07-18 15:00:00,51.0,10.0,0.5139618,1.078659,29.51712,0.9992676,0.0,0.0
2022-07-18 16:00:00,51.0,10.0,0.80326843,0.7937622,29.654572,0.98950195,0.0,0.0
2022-07-18 17:00:00,51.0,10.0,0.73495483,0.45866394,28.967926,0.9700012,0.0,0.0
2022-07-18 18:00:00,51.0,10.0,0.46522522,-0.09503174,28.283112,0.7839966,0.0,0.0
2022-07-18 19:00:00,51.0,10.0,-0.06442261,0.008651733,28.808502,0.18371582,0.0,0.0
2022-07-18 20:00:00,51.0,10.0,-0.37068176,0.78323364,25.993927,0.030731201,0.0,0.0
2022-07-18 21:00:00,51.0,10.0,-0.37521362,1.076767,23.60904,0.071258545,0.0,0.0
2022-07-18 22:00:00,51.0,10.0,-0.11677551,1.4599762,22.527252,0.0,0.0,0.0
2022-07-18 23:00:00,51.0,10.0,0.19490051,1.9802399,19.829865,0.069000244,0.0,0.0
2022-07-19 00:00:00,51.0,10.0,-0.06121826,2.3974,17.948517,0.21478271,0.0,0.0
2022-07-19 01:00:00,51.0,10.0,-0.0491333,2.161911,16.456451,0.0,0.0,0.0
2022-07-19 02:00:00,51.0,10.0,-0.35235596,2.071045,14.73172,0.0,0.0,0.0
2022-07-19 03:00:00,51.0,10.0,-0.26271057,2.10289,14.063019,0.24777222,0.0,0.0
2022-07-19 04:00:00,51.0,10.0,-0.11439514,1.7406006,13.591583,0.25222778,0.0,19584.0
2022-07-19 05:00:00,51.0,10.0,-0.5926361,1.5307007,16.32547,0.09750366,0.0,276608.0
2022-07-19 06:00:00,51.0,10.0,-0.6646271,1.2962494,19.649994,0.0,0.0,500672.0
2022-07-19 07:00:00,51.0,10.0,-0.44664,0.63664246,23.321503,0.019500732,0.0,574144.0
2022-07-19 08:00:00,51.0,10.0,-0.35002136,0.86943054,26.703949,0.048736572,0.0,561344.0
2022-07-19 09:00:00,51.0,10.0,-0.23243713,1.156662,29.127655,0.12750244,0.0,485056.0
2022-07-19 10:00:00,51.0,10.0,-0.2532959,0.77053833,30.93161,0.0,0.0,388608.0
2022-07-19 11:00:00,51.0,10.0,-0.5341644,0.68885803,32.07675,0.0,0.0,235136.0
2022-07-19 12:00:00,51.0,10.0,-0.5774689,0.74606323,32.79477,0.0,0.0,70464.0
2022-07-19 13:00:00,51.0,10.0,-0.9413147,0.97380066,33.490753,0.0,0.0,0.0
2022-07-19 14:00:00,51.0,10.0,-1.2408752,1.2216797,34.098602,0.0,0.0,0.0
2022-07-19 15:00:00,51.0,10.0,-1.1376038,1.4566193,34.389557,0.019500732,0.0,0.0
2022-07-19 16:00:00,51.0,10.0,-1.3813477,1.45018,34.38498,0.0,0.0,0.0
2022-07-19 17:00:00,51.0,10.0,-1.7904205,1.3601685,33.8273,0.0,0.0,0.0
2022-07-19 18:00:00,51.0,10.0,-1.3497162,0.66116333,32.41165,0.43328857,0.0,0.0
2022-07-19 19:00:00,51.0,10.0,-2.2121735,1.1741028,28.701569,0.30477905,0.0,0.0
2022-07-19 20:00:00,51.0,10.0,-2.2170258,1.6299286,25.407257,0.19726562,0.0,0.0
2022-07-19 21:00:00,51.0,10.0,-2.0345917,1.8113098,22.963898,0.34072876,0.0,0.0
2022-07-19 22:00:00,51.0,10.0,-1.9089508,1.2968445,20.238068,0.24627686,0.0,0.0
2022-07-19 23:00:00,51.0,10.0,-1.8845062,0.97821045,18.822662,0.048736572,0.0,0.0
2022-07-20 00:00:00,51.0,10.0,-1.7407532,1.3041534,18.073639,0.0,0.0,0.0
2022-07-20 01:00:00,51.0,10.0,-1.4368744,1.4113007,17.877472,0.0,0.0,0.0
2022-07-20 02:00:00,51.0,10.0,-1.3347626,1.593338,17.736725,0.0007324219,0.0,0.0
2022-07-20 03:00:00,51.0,10.0,-1.4170685,1.7877502,17.427399,0.010009766,0.0,0.0
2022-07-20 04:00:00,51.0,10.0,-1.3650818,1.3046875,17.306671,0.0,0.0,17216.0
2022-07-20 05:00:00,51.0,10.0,-1.743988,1.4979095,19.57254,0.0,0.0,267776.0
2022-07-20 06:00:00,51.0,10.0,-1.9817657,1.5626068,22.904144,0.0029907227,0.0,489728.0
2022-07-20 07:00:00,51.0,10.0,-1.4432983,2.0140533,26.139252,0.11373901,0.0,555520.0
2022-07-20 08:00:00,51.0,10.0,-1.3274384,2.212143,28.977936,0.16101074,0.0,521472.0
2022-07-20 09:00:00,51.0,10.0,-1.4536438,2.5029297,30.77713,0.24673462,0.0,493312.0
2022-07-20 10:00:00,51.0,10.0,-0.5041809,1.9468842,32.35855,0.3244934,0.0,425344.0
2022-07-20 11:00:00,51.0,10.0,0.49647522,1.4811249,33.634186,0.6742554,0.0,242944.0
2022-07-20 12:00:00,51.0,10.0,-0.06333923,0.9244385,34.492096,0.8165283,0.0,0.0
2022-07-20 13:00:00,51.0,10.0,-0.52186584,0.8722992,34.984406,0.18722534,0.0,0.0
2022-07-20 14:00:00,51.0,10.0,-0.7749176,1.3772888,35.352325,0.6852417,0.0,0.0
2022-07-20 15:00:00,51.0,10.0,0.55548096,1.5459747,35.47867,0.9107361,0.0,0.0
2022-07-20 16:00:00,51.0,10.0,2.2956848,0.26489258,34.94742,0.98049927,0.0,0.0
2022-07-20 17:00:00,51.0,10.0,2.6343231,-0.1280365,33.860138,1.0,0.0,0.0
2022-07-20 18:00:00,51.0,10.0,2.9590454,0.2538452,31.652008,1.0,0.0,0.0
2022-07-20 19:00:00,51.0,10.0,3.1334229,-0.25300598,28.497711,0.9700012,0.0,0.0
2022-07-20 20:00:00,51.0,10.0,3.4916534,0.035003662,26.975128,0.9607239,0.0,0.0
2022-07-20 21:00:00,51.0,10.0,4.7935486,0.30152893,25.341827,0.9902344,0.0,0.0
2022-07-20 22:00:00,51.0,10.0,4.4974365,2.4090729,24.880035,1.0,0.0,0.0
2022-07-20 23:00:00,51.0,10.0,4.3961334,-0.30210876,22.837677,1.0,0.0,0.0
2022-07-21 00:00:00,51.0,10.0,2.8924713,0.090164185,21.247955,1.0,1.6212463e-05,0.0
2022-07-21 01:00:00,51.0,10.0,1.4699249,0.028717041,20.228546,1.0,0.00024318695,0.0
2022-07-21 02:00:00,51.0,10.0,1.4449005,-0.15097046,19.58548,0.9597473,0.00021362305,0.0
2022-07-21 03:00:00,51.0,10.0,0.9213867,0.5093231,18.94394,0.598999,0.0,0.0
2022-07-21 04:00:00,51.0,10.0,0.8610382,1.0852661,18.54306,0.8612366,0.0,4928.0
2022-07-21 05:00:00,51.0,10.0,0.7076111,1.4676819,18.349457,0.99801636,0.0,195840.0
2022-07-21 06:00:00,51.0,10.0,2.7024689,2.1082458,18.026276,0.98150635,0.0003271103,174720.0
2022-07-21 07:00:00,51.0,10.0,3.0517883,1.3592224,17.15921,0.5567627,0.0,105664.0
2022-07-21 08:00:00,51.0,10.0,2.621048,1.4521179,17.34317,0.330719,0.0,526144.0
2022-07-21 09:00:00,51.0,10.0,3.1175385,1.7992706,19.52359,0.30197144,1.4305115e-05,854272.0
2022-07-21 10:00:00,51.0,10.0,3.914093,2.519043,21.665436,0.8657532,2.861023e-06,0.0
2022-07-21 11:00:00,51.0,10.0,3.1648865,2.1980438,23.26651,0.9165344,1.335144e-05,804736.0
2022-07-21 12:00:00,51.0,10.0,3.8086853,2.751648,23.588165,0.87402344,0.0,31872.0
2022-07-21 13:00:00,51.0,10.0,4.019943,2.8721313,23.759918,0.81073,0.0,0.0
2022-07-21 14:00:00,51.0,10.0,4.01857,2.9624176,24.252472,0.776001,9.536743e-07,164864.0
2022-07-21 15:00:00,51.0,10.0,3.9049072,2.953308,24.387726,0.7357483,0.0,0.0
2022-07-21 16:00:00,51.0,10.0,4.3598633,2.360962,24.27774,0.80526733,2.861023e-06,0.0
2022-07-21 17:00:00,51.0,10.0,4.353607,0.7323303,22.958893,0.8130188,0.0,0.0
2022-07-21 18:00:00,51.0,10.0,3.688614,-0.023025513,21.209137,0.42825317,0.0,0.0
2022-07-21 19:00:00,51.0,10.0,3.7470398,-0.46846008,19.86087,0.49551392,2.861023e-06,0.0
2022-07-21 20:00:00,51.0,10.0,3.7273102,-0.239151,18.743439,0.6885071,0.0,0.0
2022-07-21 21:00:00,51.0,10.0,3.4099274,0.6286926,17.852081,0.6550293,0.0,0.0
2022-07-21 22:00:00,51.0,10.0,2.6035004,1.0947113,17.713531,0.9404907,0.0,0.0
2022-07-21 23:00:00,51.0,10.0,2.7875519,1.362915,17.268585,0.9704895,0.0,0.0
2022-07-22 00:00:00,51.0,10.0,2.8227997,1.2852173,16.930511,0.9977722,9.536743e-07,0.0
2022-07-22 01:00:00,51.0,10.0,2.81604,1.1070251,16.598175,0.97976685,0.0,0.0
2022-07-22 02:00:00,51.0,10.0,2.9900208,0.83833313,16.347504,1.0,0.0,0.0
2022-07-22 03:00:00,51.0,10.0,2.9646149,0.49787903,16.118256,1.0,9.536743e-07,0.0
2022-07-22 04:00:00,51.0,10.0,2.3386078,0.36982727,15.980438,1.0,0.0,4480.0
2022-07-22 05:00:00,51.0,10.0,2.2044983,0.5330353,16.168732,1.0,5.722046e-06,99968.0
2022-07-22 06:00:00,51.0,10.0,2.4880676,0.44400024,16.461578,1.0,0.0,92032.0
2022-07-22 07:00:00,51.0,10.0,2.3357239,0.054031372,16.869293,1.0,0.0,150272.0
2022-07-22 08:00:00,51.0,10.0,1.8135681,-0.3039093,17.716217,1.0,8.583069e-06,223616.0
2022-07-22 09:00:00,51.0,10.0,1.4187164,-0.36175537,18.864166,1.0,0.0,329600.0
2022-07-22 10:00:00,51.0,10.0,0.8959656,-0.075027466,19.647125,0.99401855,2.861023e-06,378496.0
2022-07-22 11:00:00,51.0,10.0,0.84310913,-0.63116455,20.817291,0.9955139,1.001358e-05,383872.0
2022-07-22 12:00:00,51.0,10.0,1.2820129,-0.1770935,22.247223,0.9955139,0.0,633728.0
2022-07-22 13:00:00,51.0,10.0,1.7884521,0.35562134,23.667633,0.97558594,0.0,0.0
2022-07-22 14:00:00,51.0,10.0,1.2585297,-0.5392456,24.53189,0.9380188,0.0,92864.0
2022-07-22 15:00:00,51.0,10.0,1.5455322,-0.69981384,24.507965,0.8992615,0.0,0.0
2022-07-22 16:00:00,51.0,10.0,1.8149414,-0.539093,24.374664,0.9982605,0.0,0.0
2022-07-22 17:00:00,51.0,10.0,1.0668182,-2.2858276,23.723297,0.98999023,0.0,0.0
2022-07-22 18:00:00,51.0,10.0,-0.3141327,-3.2313843,22.464996,1.0,0.0,0.0
2022-07-22 19:00:00,51.0,10.0,-0.29663086,-2.88237,21.02945,1.0,0.0,0.0
2022-07-22 20:00:00,51.0,10.0,-1.0932922,-2.5766296,19.179352,0.65252686,0.0,0.0
2022-07-22 21:00:00,51.0,10.0,-1.9428253,-1.5293884,17.96695,0.54299927,0.0,0.0
2022-07-22 22:00:00,51.0,10.0,-2.076828,-1.3656006,17.427155,0.68426514,0.0,0.0
2022-07-22 23:00:00,51.0,10.0,-1.7819977,-0.8017578,17.019684,0.6472473,0.0,0.0
2022-07-23 00:00:00,51.0,10.0,-0.7297058,-1.2350006,17.249908,0.96875,0.0,0.0
2022-07-23 01:00:00,51.0,10.0,-0.3256836,-2.3765259,16.281769,0.9802551,0.0,0.0
2022-07-23 02:00:00,51.0,10.0,-0.24725342,-2.6589355,16.29776,1.0,0.0,0.0
2022-07-23 03:00:00,51.0,10.0,-0.6262512,-2.5036469,15.476471,1.0,0.0,0.0
2022-07-23 04:00:00,51.0,10.0,-0.7669678,-2.1122437,15.491974,1.0,2.9087067e-05,7936.0
2022-07-23 05:00:00,51.0,10.0,-0.8967285,-1.8229218,16.099396,0.7857666,1.66893e-05,147648.0
2022-07-23 06:00:00,51.0,10.0,-0.410614,-1.6512909,16.664337,0.6272278,9.584427e-05,373056.0
2022-07-23 07:00:00,51.0,10.0,-0.1851654,-1.4487,17.245514,0.5114746,0.0,396800.0
2022-07-23 08:00:00,51.0,10.0,0.5802307,-1.3605194,18.07071,0.78149414,0.0,608896.0
2022-07-23 09:00:00,51.0,10.0,1.5435181,-1.9194794,19.556427,0.8995056,0.0,254400.0
2022-07-23 10:00:00,51.0,10.0,1.5703888,-1.7677002,20.186676,0.6305542,0.0,370048.0
2022-07-23 11:00:00,51.0,10.0,2.3518982,-1.6641235,21.623444,0.4937744,0.0,135680.0
2022-07-23 12:00:00,51.0,10.0,2.254959,-1.6263123,23.00467,0.119506836,0.0,339392.0
2022-07-23 13:00:00,51.0,10.0,2.6480103,-1.8920746,23.620636,0.3795166,0.0,0.0
2022-07-23 14:00:00,51.0,10.0,2.9654694,-1.8125305,24.058136,0.56073,0.0,86144.0
2022-07-23 15:00:00,51.0,10.0,3.0700836,-1.8535309,24.648834,0.79000854,0.0,0.0
2022-07-23 16:00:00,51.0,10.0,2.9556274,-1.924942,24.563385,0.9302368,0.0,0.0
2022-07-23 17:00:00,51.0,10.0,2.332718,-2.312149,23.848053,0.7655029,0.0,0.0
2022-07-23 18:00:00,51.0,10.0,1.6687927,-2.3762512,22.891632,0.21875,0.0,0.0
2022-07-23 19:00:00,51.0,10.0,1.182663,-2.190216,21.524567,0.050994873,0.0,0.0
2022-07-23 20:00:00,51.0,10.0,0.36340332,-1.3987885,18.30191,0.5995178,0.0,0.0
2022-07-23 21:00:00,51.0,10.0,-0.51312256,-1.8848724,16.811188,0.71221924,0.0,0.0
2022-07-23 22:00:00,51.0,10.0,0.2657318,-1.1936035,15.7048645,0.5080261,0.0,0.0
2022-07-23 23:00:00,51.0,10.0,-0.049957275,-0.9855499,16.356598,0.09899902,0.0,0.0
2022-07-24 00:00:00,51.0,10.0,-0.19953918,-0.67770386,16.030792,0.010009766,0.0,0.0
2022-07-24 01:00:00,51.0,10.0,-0.49241638,-0.82237244,15.094635,0.0,0.0,0.0
2022-07-24 02:00:00,51.0,10.0,-1.2832184,-0.020599365,15.074493,0.0,0.0,0.0
2022-07-24 03:00:00,51.0,10.0,-1.3277283,0.711853,14.115997,0.0,0.0,0.0
