time,P,G(i),H_sun,T2m,WS10m,Int
20221024:2310,0.0,0.0,0.0,12.45,3.52,0.0
20221025:0010,0.0,0.0,0.0,12.31,3.66,0.0
20221025:0110,0.0,0.0,0.0,12.14,3.52,0.0
20221025:0210,0.0,0.0,0.0,11.98,3.59,0.0
20221025:0310,0.0,0.0,0.0,11.76,3.59,0.0
20221025:0410,0.0,0.0,0.0,11.92,3.59,0.0
20221025:0510,0.0,0.0,0.0,11.96,3.38,0.0
20221025:0610,0.0,0.0,0.0,11.8,3.24,0.0
20221025:0710,25.81,45.0,9.35,11.62,2.97,0.0
20221025:0810,56.56,83.0,16.66,11.93,3.03,0.0
20221025:0910,239.54,302.01,22.36,12.43,3.86,0.0
20221025:1010,212.64,266.0,25.93,13.2,3.93,0.0
20221025:1110,232.68,290.0,26.95,13.66,3.66,0.0
20221025:1210,205.24,259.0,25.29,14.28,3.66,0.0
20221025:1310,132.96,175.0,21.16,14.65,3.31,0.0
20221025:1410,56.47,84.0,15.03,14.78,3.03,0.0
20221025:1510,41.29,75.0,7.4,14.41,2.48,0.0
20221025:1610,0.0,0.0,0.0,13.51,2.21,0.0
20221025:1710,0.0,0.0,0.0,12.83,1.86,0.0
20221025:1810,0.0,0.0,0.0,12.28,1.79,0.0
20221025:1910,0.0,0.0,0.0,11.67,1.86,0.0
20221025:2010,0.0,0.0,0.0,11.0,1.72,0.0
20221025:2110,0.0,0.0,0.0,10.13,1.72,0.0
20221025:2210,0.0,0.0,0.0,9.54,1.86,0.0
20221025:2310,0.0,0.0,0.0,9.31,1.79,0.0
20221026:0010,0.0,0.0,0.0,8.99,1.72,0.0
20221026:0110,0.0,0.0,0.0,8.97,1.72,0.0
20221026:0210,0.0,0.0,0.0,9.16,1.66,0.0
20221026:0310,0.0,0.0,0.0,9.37,1.72,0.0
20221026:0410,0.0,0.0,0.0,9.77,1.72,0.0
20221026:0510,0.0,0.0,0.0,10.23,2.0,0.0
20221026:0610,0.0,0.0,0.0,10.49,1.93,0.0
20221026:0710,19.88,37.0,9.07,9.89,1.86,0.0
20221026:0810,59.07,86.0,16.37,11.22,1.72,0.0
20221026:0910,32.67,54.0,22.04,12.73,2.0,0.0
20221026:1010,94.45,129.0,25.59,14.42,2.55,0.0
20221026:1110,115.92,155.0,26.6,15.77,2.97,0.0
20221026:1210,327.57,416.01,24.95,16.76,3.38,0.0
20221026:1310,246.81,325.01,20.84,17.49,3.93,0.0
20221026:1410,144.45,211.01,14.71,17.51,2.97,0.0
20221026:1510,40.57,79.0,7.1,17.16,2.62,0.0
20221026:1610,0.0,0.0,0.0,16.4,2.28,0.0
20221026:1710,0.0,0.0,0.0,15.44,2.14,0.0
20221026:1810,0.0,0.0,0.0,14.77,2.28,0.0
20221026:1910,0.0,0.0,0.0,13.89,2.34,0.0
20221026:2010,0.0,0.0,0.0,13.37,2.34,0.0
20221026:2110,0.0,0.0,0.0,13.05,2.21,0.0
20221026:2210,0.0,0.0,0.0,12.45,2.0,0.0
20221026:2310,0.0,0.0,0.0,11.75,1.86,0.0
20221027:0010,0.0,0.0,0.0,11.05,1.72,0.0
20221027:0110,0.0,0.0,0.0,10.19,1.72,0.0
20221027:0210,0.0,0.0,0.0,9.5,1.72,0.0
20221027:0310,0.0,0.0,0.0,8.93,1.66,0.0
20221027:0410,0.0,0.0,0.0,8.49,1.72,0.0
20221027:0510,0.0,0.0,0.0,8.28,1.79,0.0
20221027:0610,0.0,0.0,0.0,8.13,1.72,0.0
20221027:0710,36.7,60.0,8.79,9.23,1.52,0.0
20221027:0810,79.9,111.0,16.07,10.55,1.45,0.0
20221027:0910,123.48,162.0,21.73,11.78,1.79,0.0
20221027:1010,268.54,336.01,25.26,13.46,2.48,0.0
20221027:1110,337.05,422.01,26.26,15.47,3.38,0.0
20221027:1210,313.32,399.01,24.61,16.83,3.24,0.0
20221027:1310,239.31,317.01,20.51,17.47,3.03,0.0
20221027:1410,129.61,188.01,14.41,17.7,2.76,0.0
20221027:1510,33.56,64.0,6.81,17.1,2.41,0.0
20221027:1610,0.0,0.0,0.0,15.78,2.48,0.0
20221027:1710,0.0,0.0,0.0,14.83,2.55,0.0
20221027:1810,0.0,0.0,0.0,14.41,2.62,0.0
20221027:1910,0.0,0.0,0.0,14.34,2.62,0.0
20221027:2010,0.0,0.0,0.0,14.47,2.9,0.0
20221027:2110,0.0,0.0,0.0,14.42,2.97,0.0
20221027:2210,0.0,0.0,0.0,14.22,2.9,0.0
20221027:2310,0.0,0.0,0.0,13.94,2.83,0.0
20221028:0010,0.0,0.0,0.0,13.63,2.62,0.0
20221028:0110,0.0,0.0,0.0,13.41,2.41,0.0
20221028:0210,0.0,0.0,0.0,13.26,2.34,0.0
20221028:0310,0.0,0.0,0.0,13.15,2.28,0.0
20221028:0410,0.0,0.0,0.0,13.27,2.48,0.0
20221028:0510,0.0,0.0,0.0,13.36,2.62,0.0
20221028:0610,0.0,0.0,0.0,13.43,2.69,0.0
20221028:0710,55.05,96.0,8.51,13.65,3.24,0.0
20221028:0810,160.37,226.01,15.77,15.22,3.31,0.0
20221028:0910,253.79,332.01,21.41,16.76,3.03,0.0
20221028:1010,289.85,370.01,24.93,18.27,3.59,0.0
20221028:1110,268.64,343.01,25.92,19.57,4.0,0.0
20221028:1210,288.97,373.01,24.28,20.08,4.14,0.0
20221028:1310,214.96,288.01,20.19,20.09,3.31,0.0
20221028:1410,115.68,169.0,14.1,19.75,2.97,0.0
20221028:1510,21.99,43.0,6.52,18.98,2.83,0.0
20221028:1610,0.0,0.0,0.0,17.95,3.03,0.0
20221028:1710,0.0,0.0,0.0,17.39,3.24,0.0
20221028:1810,0.0,0.0,0.0,17.16,3.38,0.0
20221028:1910,0.0,0.0,0.0,17.02,2.83,0.0
20221028:2010,0.0,0.0,0.0,16.6,2.55,0.0
20221028:2110,0.0,0.0,0.0,16.08,2.41,0.0
20221028:2210,0.0,0.0,0.0,15.56,2.21,0.0
20221028:2310,0.0,0.0,0.0,15.16,2.0,0.0
20221029:0010,0.0,0.0,0.0,14.37,1.93,0.0
20221029:0110,0.0,0.0,0.0,13.74,1.86,0.0
20221029:0210,0.0,0.0,0.0,13.23,1.86,0.0
20221029:0310,0.0,0.0,0.0,12.88,1.72,0.0
20221029:0410,0.0,0.0,0.0,12.3,1.66,0.0
20221029:0510,0.0,0.0,0.0,12.1,1.66,0.0
20221029:0610,0.0,0.0,0.0,12.4,1.72,0.0
20221029:0710,27.37,48.0,8.24,12.82,1.72,0.0
20221029:0810,84.68,119.0,15.48,14.07,1.72,0.0
20221029:0910,105.94,144.0,21.1,16.07,2.0,0.0
20221029:1010,85.55,120.0,24.6,17.29,2.21,0.0
20221029:1110,148.21,196.0,25.59,18.81,2.48,0.0
20221029:1210,166.43,219.0,23.95,19.21,2.34,0.0
20221029:1310,164.76,221.0,19.87,19.44,2.28,0.0
20221029:1410,117.76,175.01,13.8,19.26,2.0,0.0
20221029:1510,26.59,53.0,6.24,18.71,1.66,0.0
20221029:1610,0.0,0.0,0.0,17.39,2.0,0.0
20221029:1710,0.0,0.0,0.0,16.81,2.07,0.0
20221029:1810,0.0,0.0,0.0,16.24,2.14,0.0
20221029:1910,0.0,0.0,0.0,15.0,2.07,0.0
20221029:2010,0.0,0.0,0.0,14.65,1.93,0.0
20221029:2110,0.0,0.0,0.0,14.15,2.21,0.0
20221029:2210,0.0,0.0,0.0,14.02,2.28,0.0
20221029:2310,0.0,0.0,0.0,13.88,2.21,0.0
20221030:0010,0.0,0.0,0.0,13.57,2.14,0.0
20221030:0110,0.0,0.0,0.0,13.44,2.07,0.0
20221030:0210,0.0,0.0,0.0,12.96,2.21,0.0
20221030:0310,0.0,0.0,0.0,12.78,2.07,0.0
20221030:0410,0.0,0.0,0.0,12.34,1.93,0.0
20221030:0510,0.0,0.0,0.0,11.9,1.93,0.0
20221030:0610,0.0,0.0,0.0,11.52,2.07,0.0
20221030:0710,49.23,87.0,7.96,12.45,2.14,0.0
20221030:0810,131.34,183.0,15.18,13.98,1.72,0.0
20221030:0910,237.86,314.01,20.78,16.7,1.86,0.0
20221030:1010,300.71,388.01,24.27,18.28,2.41,0.0
20221030:1110,316.63,408.01,25.26,19.57,2.69,0.0
20221030:1210,293.53,384.01,23.62,20.33,2.62,0.0
20221030:1310,223.51,305.01,19.56,20.67,2.48,0.0
20221030:1410,128.31,198.01,13.51,20.44,2.21,0.0
20221030:1510,24.87,51.0,5.96,19.37,2.41,0.0
20221030:1610,0.0,0.0,0.0,17.84,2.62,0.0
20221030:1710,0.0,0.0,0.0,16.82,2.62,0.0
20221030:1810,0.0,0.0,0.0,16.13,2.62,0.0
20221030:1910,0.0,0.0,0.0,15.43,2.48,0.0
20221030:2010,0.0,0.0,0.0,14.74,2.21,0.0
20221030:2110,0.0,0.0,0.0,14.0,2.0,0.0
20221030:2210,0.0,0.0,0.0,13.08,1.93,0.0
20221030:2310,0.0,0.0,0.0,11.98,1.86,0.0
20221031:0010,0.0,0.0,0.0,11.14,1.66,0.0
20221031:0110,0.0,0.0,0.0,10.75,1.45,0.0
20221031:0210,0.0,0.0,0.0,10.31,1.31,0.0
20221031:0310,0.0,0.0,0.0,10.58,1.03,0.0
20221031:0410,0.0,0.0,0.0,11.5,0.69,0.0
20221031:0510,0.0,0.0,0.0,11.91,0.48,0.0
20221031:0610,0.0,0.0,0.0,11.47,0.76,0.0
20221031:0710,42.77,74.0,7.69,9.19,1.31,0.0
20221031:0810,128.15,178.0,14.89,11.59,0.76,0.0
20221031:0910,118.83,159.0,20.48,14.41,1.03,0.0
20221031:1010,261.28,335.01,23.95,15.95,1.45,0.0
20221031:1110,168.75,220.0,24.93,17.21,1.59,0.0
20221031:1210,245.57,319.01,23.3,17.95,1.52,0.0
20221031:1310,127.61,173.0,19.26,18.13,1.52,0.0
20221031:1410,64.25,96.0,13.22,17.96,1.45,0.0
20221031:1510,15.04,31.77,5.69,16.94,1.79,0.0
20221031:1610,0.0,0.0,0.0,15.75,2.0,0.0
20221031:1710,0.0,0.0,0.0,14.84,2.14,0.0
20221031:1810,0.0,0.0,0.0,14.36,2.14,0.0
20221031:1910,0.0,0.0,0.0,13.91,2.14,0.0
20221031:2010,0.0,0.0,0.0,13.8,2.14,0.0
20221031:2110,0.0,0.0,0.0,13.37,2.07,0.0
20221031:2210,0.0,0.0,0.0,12.6,2.0,0.0
20221031:2310,0.0,0.0,0.0,11.94,2.07,0.0
20221101:0010,0.0,0.0,0.0,11.78,2.34,0.0
20221101:0110,0.0,0.0,0.0,11.92,2.41,0.0
20221101:0210,0.0,0.0,0.0,12.13,2.55,0.0
20221101:0310,0.0,0.0,0.0,12.43,2.62,0.0
20221101:0410,0.0,0.0,0.0,12.89,2.83,0.0
20221101:0510,0.0,0.0,0.0,13.45,3.03,0.0
20221101:0610,0.0,0.0,0.0,13.67,3.45,0.0
20221101:0710,42.15,77.0,7.42,13.58,3.66,0.0
20221101:0810,39.79,63.0,14.6,13.41,3.66,0.0
20221101:0910,43.76,68.0,20.17,13.78,3.79,0.0
20221101:1010,172.75,221.0,23.63,14.33,3.93,0.0
20221101:1110,172.78,221.0,24.61,14.81,4.21,0.0
20221101:1210,237.16,301.01,22.98,14.89,4.0,0.0
20221101:1310,207.12,274.01,18.95,14.6,3.79,0.0
20221101:1410,119.87,180.01,12.93,14.37,3.52,0.0
20221101:1510,19.95,41.8,5.42,13.79,3.1,0.0
20221101:1610,0.0,0.0,0.0,12.68,3.1,0.0
20221101:1710,0.0,0.0,0.0,11.78,2.9,0.0
20221101:1810,0.0,0.0,0.0,10.97,2.62,0.0
20221101:1910,0.0,0.0,0.0,10.78,2.9,0.0
20221101:2010,0.0,0.0,0.0,10.23,2.9,0.0
20221101:2110,0.0,0.0,0.0,9.8,3.31,0.0
20221101:2210,0.0,0.0,0.0,9.44,3.31,0.0
20221101:2310,0.0,0.0,0.0,9.1,3.52,0.0
20221102:0010,0.0,0.0,0.0,8.91,3.52,0.0
20221102:0110,0.0,0.0,0.0,8.87,3.59,0.0
20221102:0210,0.0,0.0,0.0,8.96,3.52,0.0
20221102:0310,0.0,0.0,0.0,9.09,3.66,0.0
20221102:0410,0.0,0.0,0.0,9.32,3.86,0.0
20221102:0510,0.0,0.0,0.0,9.79,3.93,0.0
20221102:0610,0.0,0.0,0.0,9.69,3.86,0.0
20221102:0710,43.81,83.0,7.15,9.62,3.93,0.0
20221102:0810,122.6,169.0,14.31,10.3,3.79,0.0
20221102:0910,173.16,221.0,19.86,11.13,5.38,0.0
20221102:1010,77.93,108.0,23.31,11.76,5.1,0.0
20221102:1110,224.13,279.0,24.29,12.31,4.83,0.0
20221102:1210,232.54,292.01,22.67,12.5,4.28,0.0
20221102:1310,214.89,283.01,18.65,12.71,4.07,0.0
20221102:1410,117.68,176.01,12.65,12.58,3.72,0.0
20221102:1510,19.05,51.27,5.16,11.93,2.97,0.0
20221102:1610,0.0,0.0,0.0,10.83,2.76,0.0
20221102:1710,0.0,0.0,0.0,9.94,2.83,0.0
20221102:1810,0.0,0.0,0.0,9.27,2.62,0.0
20221102:1910,0.0,0.0,0.0,8.64,2.41,0.0
20221102:2010,0.0,0.0,0.0,8.12,2.28,0.0
20221102:2110,0.0,0.0,0.0,7.6,2.14,0.0
20221102:2210,0.0,0.0,0.0,7.19,2.34,0.0
20221102:2310,0.0,0.0,0.0,7.0,2.55,0.0
20221103:0010,0.0,0.0,0.0,6.99,2.55,0.0
20221103:0110,0.0,0.0,0.0,7.04,2.55,0.0
20221103:0210,0.0,0.0,0.0,7.02,2.62,0.0
20221103:0310,0.0,0.0,0.0,6.95,2.62,0.0
20221103:0410,0.0,0.0,0.0,6.85,2.69,0.0
20221103:0510,0.0,0.0,0.0,6.79,2.76,0.0
20221103:0610,0.0,0.0,0.0,6.73,2.76,0.0
20221103:0710,23.39,42.0,6.88,6.88,2.76,0.0
20221103:0810,81.04,112.0,14.03,7.75,2.48,0.0
20221103:0910,240.81,310.01,19.56,8.77,2.83,0.0
20221103:1010,259.91,323.01,23.0,10.18,3.38,0.0
20221103:1110,217.46,271.0,23.97,11.34,3.59,0.0
20221103:1210,210.36,265.0,22.36,11.96,3.59,0.0
20221103:1310,156.76,205.0,18.36,12.26,3.59,0.0
20221103:1410,62.76,92.0,12.38,12.25,3.31,0.0
20221103:1510,17.15,38.57,4.9,11.7,3.17,0.0
20221103:1610,0.0,0.0,0.0,11.16,3.17,0.0
20221103:1710,0.0,0.0,0.0,10.95,3.24,0.0
20221103:1810,0.0,0.0,0.0,10.83,3.24,0.0
20221103:1910,0.0,0.0,0.0,10.16,3.31,0.0
20221103:2010,0.0,0.0,0.0,9.89,3.45,0.0
20221103:2110,0.0,0.0,0.0,9.81,3.1,0.0
20221103:2210,0.0,0.0,0.0,9.98,3.79,0.0
20221103:2310,0.0,0.0,0.0,10.08,4.07,0.0
20221104:0010,0.0,0.0,0.0,10.21,4.07,0.0
20221104:0110,0.0,0.0,0.0,10.38,4.28,0.0
20221104:0210,0.0,0.0,0.0,10.31,4.21,0.0
20221104:0310,0.0,0.0,0.0,9.81,3.86,0.0
20221104:0410,0.0,0.0,0.0,9.48,3.79,0.0
20221104:0510,0.0,0.0,0.0,9.12,3.52,0.0
20221104:0610,0.0,0.0,0.0,8.74,3.03,0.0
20221104:0710,25.66,46.0,6.61,7.9,2.55,0.0
20221104:0810,67.08,95.0,13.74,8.01,2.07,0.0
20221104:0910,187.64,239.01,19.26,8.49,3.1,0.0
20221104:1010,172.02,216.0,22.69,9.14,2.97,0.0
20221104:1110,255.01,316.01,23.66,9.91,2.69,0.0
20221104:1210,191.19,241.0,22.06,10.31,2.41,0.0
20221104:1310,199.94,264.01,18.07,10.51,2.14,0.0
20221104:1410,76.85,111.0,12.11,10.34,1.66,0.0
20221104:1510,1.91,10.0,4.64,10.02,0.83,0.0
20221104:1610,0.0,0.0,0.0,9.05,0.76,0.0
20221104:1710,0.0,0.0,0.0,8.37,0.76,0.0
20221104:1810,0.0,0.0,0.0,7.6,0.97,0.0
20221104:1910,0.0,0.0,0.0,6.72,1.24,0.0
20221104:2010,0.0,0.0,0.0,6.45,1.31,0.0
20221104:2110,0.0,0.0,0.0,6.12,1.45,0.0
20221104:2210,0.0,0.0,0.0,5.69,1.52,0.0
20221104:2310,0.0,0.0,0.0,5.24,1.52,0.0
20221105:0010,0.0,0.0,0.0,4.93,1.45,0.0
20221105:0110,0.0,0.0,0.0,4.31,1.52,0.0
20221105:0210,0.0,0.0,0.0,3.89,1.52,0.0
20221105:0310,0.0,0.0,0.0,3.6,1.52,0.0
20221105:0410,0.0,0.0,0.0,3.37,1.59,0.0
20221105:0510,0.0,0.0,0.0,3.62,1.59,0.0
20221105:0610,0.0,0.0,0.0,4.31,1.31,0.0
20221105:0710,32.52,59.0,6.34,3.72,1.17,0.0
20221105:0810,107.1,147.0,13.46,5.32,0.9,0.0
20221105:0910,81.53,111.0,18.97,7.83,1.24,0.0
20221105:1010,146.92,187.0,22.39,8.74,1.72,0.0
20221105:1110,271.13,337.01,23.36,9.35,1.93,0.0
20221105:1210,180.74,228.0,21.76,9.81,2.48,0.0
20221105:1310,50.4,75.0,17.79,9.9,2.83,0.0
20221105:1410,108.49,165.01,11.84,9.5,2.69,0.0
20221105:1510,14.27,41.13,4.4,8.93,2.55,0.0
20221105:1610,0.0,0.0,0.0,8.03,2.07,0.0
20221105:1710,0.0,0.0,0.0,7.3,1.72,0.0
20221105:1810,0.0,0.0,0.0,6.49,1.79,0.0
20221105:1910,0.0,0.0,0.0,6.11,2.07,0.0
20221105:2010,0.0,0.0,0.0,5.65,2.28,0.0
20221105:2110,0.0,0.0,0.0,5.48,2.62,0.0
20221105:2210,0.0,0.0,0.0,5.43,2.76,0.0
20221105:2310,0.0,0.0,0.0,5.32,2.55,0.0
20221106:0010,0.0,0.0,0.0,5.49,2.48,0.0
20221106:0110,0.0,0.0,0.0,5.04,2.48,0.0
20221106:0210,0.0,0.0,0.0,4.97,2.76,0.0
20221106:0310,0.0,0.0,0.0,4.64,2.9,0.0
20221106:0410,0.0,0.0,0.0,4.44,2.9,0.0
20221106:0510,0.0,0.0,0.0,4.37,2.9,0.0
20221106:0610,0.0,0.0,0.0,4.23,2.9,0.0
20221106:0710,28.97,54.0,6.08,4.47,2.83,0.0
20221106:0810,118.2,165.01,13.18,5.2,2.76,0.0
20221106:0910,235.13,303.01,18.67,6.48,3.59,0.0
20221106:1010,284.59,353.01,22.08,7.59,3.59,0.0
20221106:1110,303.5,375.01,23.05,8.53,3.66,0.0
20221106:1210,280.02,352.01,21.47,9.05,3.86,0.0
20221106:1310,207.29,275.01,17.51,9.16,3.93,0.0
20221106:1410,91.12,134.0,11.58,8.79,3.79,0.0
20221106:1510,9.22,22.0,4.15,8.08,3.45,0.0
20221106:1610,0.0,0.0,0.0,7.03,3.52,0.0
20221106:1710,0.0,0.0,0.0,6.59,3.86,0.0
20221106:1810,0.0,0.0,0.0,6.64,4.14,0.0
20221106:1910,0.0,0.0,0.0,7.04,4.07,0.0
20221106:2010,0.0,0.0,0.0,7.3,4.41,0.0
20221106:2110,0.0,0.0,0.0,7.49,4.48,0.0
20221106:2210,0.0,0.0,0.0,7.54,4.48,0.0
20221106:2310,0.0,0.0,0.0,7.48,4.41,0.0
20221107:0010,0.0,0.0,0.0,7.43,4.21,0.0
20221107:0110,0.0,0.0,0.0,7.71,4.07,0.0
20221107:0210,0.0,0.0,0.0,8.08,3.93,0.0
20221107:0310,0.0,0.0,0.0,8.58,3.86,0.0
20221107:0410,0.0,0.0,0.0,8.98,3.79,0.0
20221107:0510,0.0,0.0,0.0,9.2,3.93,0.0
20221107:0610,0.0,0.0,0.0,9.37,4.07,0.0
20221107:0710,5.91,17.0,5.81,9.28,3.93,0.0
20221107:0810,108.2,155.0,12.91,9.82,3.72,0.0
20221107:0910,130.43,170.0,18.38,10.32,4.97,0.0
20221107:1010,171.68,217.0,21.79,11.05,5.59,0.0
20221107:1110,72.93,102.0,22.75,11.52,5.86,0.0
20221107:1210,14.57,30.0,21.18,11.89,5.72,0.0
20221107:1310,85.11,117.0,17.24,11.99,5.24,0.0
20221107:1410,45.42,70.0,11.33,11.98,4.62,0.0
20221107:1510,8.37,21.0,3.92,11.8,3.79,0.0
20221107:1610,0.0,0.0,0.0,11.31,3.31,0.0
20221107:1710,0.0,0.0,0.0,10.87,3.45,0.0
20221107:1810,0.0,0.0,0.0,10.74,3.59,0.0
20221107:1910,0.0,0.0,0.0,10.51,3.45,0.0
20221107:2010,0.0,0.0,0.0,10.1,3.38,0.0
20221107:2110,0.0,0.0,0.0,9.95,3.45,0.0
20221107:2210,0.0,0.0,0.0,10.02,3.17,0.0
20221107:2310,0.0,0.0,0.0,9.9,3.1,0.0
20221108:0010,0.0,0.0,0.0,9.78,3.03,0.0
20221108:0110,0.0,0.0,0.0,9.64,2.9,0.0
20221108:0210,0.0,0.0,0.0,9.08,2.69,0.0
20221108:0310,0.0,0.0,0.0,8.7,2.62,0.0
20221108:0410,0.0,0.0,0.0,8.53,2.62,0.0
20221108:0510,0.0,0.0,0.0,8.12,2.62,0.0
20221108:0610,0.0,0.0,0.0,7.82,2.76,0.0
20221108:0710,17.66,35.27,5.55,7.53,2.97,0.0
20221108:0810,115.79,169.01,12.63,8.29,3.03,0.0
20221108:0910,202.01,265.01,18.1,9.82,3.24,0.0
20221108:1010,264.92,336.01,21.49,11.34,3.72,0.0
20221108:1110,266.0,336.01,22.46,12.81,3.86,0.0
20221108:1210,239.27,308.01,20.89,13.75,3.79,0.0
20221108:1310,189.6,260.01,16.97,14.25,3.72,0.0
20221108:1410,95.38,154.01,11.08,13.99,3.86,0.0
20221108:1510,7.01,19.0,3.69,13.34,3.59,0.0
20221108:1610,0.0,0.0,0.0,12.47,3.45,0.0
20221108:1710,0.0,0.0,0.0,12.04,3.45,0.0
20221108:1810,0.0,0.0,0.0,11.87,3.45,0.0
20221108:1910,0.0,0.0,0.0,11.42,3.72,0.0
20221108:2010,0.0,0.0,0.0,11.46,3.66,0.0
20221108:2110,0.0,0.0,0.0,11.65,3.59,0.0
20221108:2210,0.0,0.0,0.0,11.55,3.52,0.0
20221108:2310,0.0,0.0,0.0,11.24,3.38,0.0
20221109:0010,0.0,0.0,0.0,10.82,3.31,0.0
20221109:0110,0.0,0.0,0.0,10.67,3.31,0.0
20221109:0210,0.0,0.0,0.0,10.32,3.24,0.0
20221109:0310,0.0,0.0,0.0,10.1,3.24,0.0
20221109:0410,0.0,0.0,0.0,10.28,3.31,0.0
20221109:0510,0.0,0.0,0.0,10.31,3.24,0.0
20221109:0610,0.0,0.0,0.0,10.32,3.38,0.0
20221109:0710,20.24,53.01,5.3,11.09,3.52,0.0
20221109:0810,57.49,85.0,12.36,11.47,3.52,0.0
20221109:0910,90.23,123.0,17.82,12.05,4.62,0.0
20221109:1010,231.3,294.01,21.2,12.29,4.21,0.0
20221109:1110,46.57,71.0,22.17,12.39,5.17,0.0
20221109:1210,93.54,127.0,20.62,13.12,4.83,0.0
20221109:1310,88.48,122.0,16.71,13.5,4.76,0.0
20221109:1410,50.81,78.0,10.84,13.15,4.07,0.0
20221109:1510,7.68,20.0,3.46,12.6,3.93,0.0
20221109:1610,0.0,0.0,0.0,12.1,3.66,0.0
20221109:1710,0.0,0.0,0.0,11.67,3.45,0.0
20221109:1810,0.0,0.0,0.0,11.22,3.38,0.0
20221109:1910,0.0,0.0,0.0,10.93,3.72,0.0
20221109:2010,0.0,0.0,0.0,10.74,3.72,0.0
20221109:2110,0.0,0.0,0.0,10.55,3.59,0.0
20221109:2210,0.0,0.0,0.0,10.1,3.45,0.0
20221109:2310,0.0,0.0,0.0,9.54,3.24,0.0
20221110:0010,0.0,0.0,0.0,8.91,2.9,0.0
20221110:0110,0.0,0.0,0.0,8.29,2.83,0.0
20221110:0210,0.0,0.0,0.0,7.82,2.83,0.0
20221110:0310,0.0,0.0,0.0,7.49,2.69,0.0
20221110:0410,0.0,0.0,0.0,7.33,2.62,0.0
20221110:0510,0.0,0.0,0.0,7.12,2.55,0.0
20221110:0610,0.0,0.0,0.0,7.04,2.55,0.0
20221110:0710,13.09,28.56,5.04,7.09,2.62,0.0
20221110:0810,95.82,138.0,12.09,7.71,2.62,0.0
20221110:0910,152.87,199.0,17.54,9.05,3.31,0.0
20221110:1010,141.9,182.0,20.92,10.31,4.28,0.0
20221110:1110,175.65,222.0,21.89,11.02,4.48,0.0
20221110:1210,208.69,266.01,20.34,11.57,4.41,0.0
20221110:1310,168.99,228.01,16.45,11.71,4.48,0.0
20221110:1410,81.87,128.0,10.6,11.74,3.93,0.0
20221110:1510,7.09,19.0,3.24,11.45,3.31,0.0
20221110:1610,0.0,0.0,0.0,10.89,3.03,0.0
20221110:1710,0.0,0.0,0.0,9.91,2.97,0.0
20221110:1810,0.0,0.0,0.0,9.36,3.03,0.0
20221110:1910,0.0,0.0,0.0,8.23,3.1,0.0
20221110:2010,0.0,0.0,0.0,7.91,2.9,0.0
20221110:2110,0.0,0.0,0.0,7.6,2.97,0.0
20221110:2210,0.0,0.0,0.0,7.35,2.9,0.0
20221110:2310,0.0,0.0,0.0,7.06,2.76,0.0
20221111:0010,0.0,0.0,0.0,6.75,2.55,0.0
20221111:0110,0.0,0.0,0.0,6.34,2.41,0.0
20221111:0210,0.0,0.0,0.0,6.1,2.41,0.0
20221111:0310,0.0,0.0,0.0,5.87,2.34,0.0
20221111:0410,0.0,0.0,0.0,5.76,2.55,0.0
20221111:0510,0.0,0.0,0.0,5.71,2.48,0.0
20221111:0610,0.0,0.0,0.0,5.82,2.41,0.0
20221111:0710,11.57,25.79,4.79,5.99,2.55,0.0
20221111:0810,77.35,110.0,11.83,6.59,2.55,0.0
20221111:0910,157.38,204.0,17.26,7.46,2.9,0.0
20221111:1010,251.89,319.01,20.63,8.93,3.03,0.0
20221111:1110,271.44,343.01,21.61,10.38,3.1,0.0
20221111:1210,242.6,313.01,20.07,11.38,2.97,0.0
20221111:1310,178.84,246.01,16.2,11.84,2.69,0.0
20221111:1410,83.94,135.01,10.37,11.65,2.34,0.0
20221111:1510,2.41,11.0,3.02,10.66,2.34,0.0
20221111:1610,0.0,0.0,0.0,9.21,2.34,0.0
20221111:1710,0.0,0.0,0.0,8.24,2.21,0.0
20221111:1810,0.0,0.0,0.0,7.4,2.0,0.0
20221111:1910,0.0,0.0,0.0,7.24,2.0,0.0
20221111:2010,0.0,0.0,0.0,6.73,1.93,0.0
20221111:2110,0.0,0.0,0.0,6.22,1.86,0.0
20221111:2210,0.0,0.0,0.0,5.75,1.86,0.0
20221111:2310,0.0,0.0,0.0,5.18,1.86,0.0
20221112:0010,0.0,0.0,0.0,4.97,1.79,0.0
20221112:0110,0.0,0.0,0.0,4.66,1.66,0.0
20221112:0210,0.0,0.0,0.0,4.49,1.45,0.0
20221112:0310,0.0,0.0,0.0,4.21,1.31,0.0
20221112:0410,0.0,0.0,0.0,3.91,1.17,0.0
20221112:0510,0.0,0.0,0.0,3.82,1.17,0.0
20221112:0610,0.0,0.0,0.0,4.11,1.31,0.0
20221112:0710,11.79,26.55,4.54,4.32,1.66,0.0
20221112:0810,101.29,149.01,11.56,4.8,1.52,0.0
20221112:0910,135.58,176.0,16.99,6.21,1.38,0.0
20221112:1010,198.91,252.01,20.36,8.4,1.24,0.0
20221112:1110,213.44,271.01,21.34,10.22,1.03,0.0
20221112:1210,180.79,234.0,19.81,11.5,0.83,0.0
20221112:1310,151.41,207.01,15.95,12.16,0.76,0.0
20221112:1410,72.58,114.0,10.14,12.07,0.76,0.0
20221112:1510,4.63,15.0,2.82,11.22,1.1,0.0
20221112:1610,0.0,0.0,0.0,9.57,1.31,0.0
