actual_price,predicted_price,actual_P,predicted_P
121.51,121.25833,998.129,1314.9305
186.48,143.65262,330.9425,349.7676
190.47,179.18948,12.3555,-4.580282
126.73,160.08829,0.0,-13.409189
104.64,117.63623,0.0,-13.409189
108.32,100.00771,0.0,-13.409189
107.38,104.98125,0.0,-13.409189
94.65,104.29469,0.0,11.738437
96.76,96.48278,0.0,11.738437
102.0,98.29218,123.48525,119.00747
107.38,105.329575,805.7925,734.0283
127.04,113.70855,2288.0665,2060.1865
114.88,125.59234,4583.51375,4385.106
97.25,109.275314,6786.757250000001,6843.76
59.81,85.53154,8434.44925,8305.98
3.26,48.75987,9668.765,9157.685
2.37,6.55069,9987.35725,9851.386
1.27,10.194471,10072.3255,9605.875
2.09,11.097882,9841.403,9483.204
1.02,14.518442,9550.0995,9118.188
0.47,22.042963,10404.05,8115.321
14.6,27.20046,8381.86575,8578.507
87.1,39.60662,6550.09225,6177.046
202.18,106.93453,3776.32275,4146.186
187.56,210.45016,1667.51075,1782.5438
268.22,209.21526,466.4435,413.15482
258.43,232.69576,12.08075,-12.325192
138.4,190.83559,0.0,-13.409189
117.21,120.43178,0.0,-2.669173
113.44,110.382545,0.0,-3.5009587
112.91,107.99394,0.0,2.006746
112.75,109.43348,0.0,11.738437
112.72,109.333786,0.0,18.05714
112.25,110.33002,120.1555,112.90766
113.01,114.89452,858.54475,679.3731
119.89,121.95792,2566.203,1949.1708
131.08,118.82926,4979.0875,4656.3247
121.09,119.02254,7331.737,7293.447
72.16,99.070755,9270.959,9011.652
21.16,57.172085,10213.517,10032.227
1.17,16.616955,9761.611,10588.6
0.16,6.403661,8933.34525,9638.642
0.12,4.8956103,8413.73775,8722.839
0.08,8.549604,8151.243750000001,7952.559
0.83,18.04981,7997.86125,7351.4805
21.34,26.137186,7108.3907500000005,6776.0566
86.81,48.885788,5512.3615,5326.737
123.62,111.81398,3315.98775,3623.9504
156.19,147.72081,1550.76075,1796.6604
219.82,193.60663,428.86625,515.60315
179.74,211.50208,12.1625,-19.660099
133.52,147.98166,0.0,-15.2116995
115.03,118.564606,0.0,-20.730701
112.76,107.71448,0.0,-3.1601012
111.14,107.61741,0.0,-3.1601012
115.75,110.9673,0.0,20.919247
116.94,116.186646,0.0,25.6053
100.26,116.550896,86.63925,138.87962
98.78,106.69832,539.119,754.6171
100.47,110.979805,1667.3805,1758.3376
87.67,107.40405,3331.88375,3288.9465
36.3,85.00638,4801.594,5633.039
2.83,29.170717,4964.8947499999995,6591.759
-0.24,-0.8724813,6062.51325,6330.9165
-49.08,-0.24518093,6444.9842499999995,6770.8057
-93.88,-15.783782,6262.382250000001,6530.0034
-92.56,-17.117762,6631.284,6358.999
-132.95,-15.234247,5909.77725,6369.982
-103.67,-7.2456326,5429.07975,5432.259
-79.85,-1.8620713,4856.3915,4753.8286
-0.24,5.222013,4383.47175,3766.961
12.61,34.332462,3474.4317499999997,3029.6174
87.88,49.399075,1586.1315,1956.5165
135.69,120.19771,460.098,529.6633
139.29,141.3832,11.805,40.556942
128.3,127.2523,0.0,2.0209367
108.19,116.26186,0.0,2.0209367
110.23,105.90373,0.0,2.0209367
103.34,104.28699,0.0,2.0209367
104.43,106.06516,0.0,18.071327
105.48,108.69669,0.0,16.601936
104.67,106.51635,117.005,87.01054
106.06,106.23881,860.13575,631.19196
120.63,111.09347,2743.31475,1945.5984
117.34,115.05208,5624.014,4789.4414
102.06,102.41102,8464.84475,7514.665
15.1,82.22382,10017.6025,10010.008
3.51,10.912577,8895.80325,10250.143
0.0,3.004502,7842.923,9275.196
-1.76,4.2506537,8571.44275,7834.243
-0.65,-1.4528314,7718.583500000001,8490.861
-0.12,0.76324993,7983.7725,7321.087
0.08,15.436509,7943.099,7108.107
11.82,19.856888,7472.3885,6725.1406
84.23,32.600956,6184.17325,6018.959
123.56,94.834656,4006.97325,4366.686
