actual_price,predicted_price,actual_P,predicted_P
-2.5,-2.1199815,15437.0,15426.613
-2.1,-2.1199815,15624.0,15625.753
-3.0,-2.1671283,15026.0,15042.078
-2.8,-1.3861681,14228.0,14414.257
-2.1,2.6798239,14435.0,13776.927
0.0,6.9481034,15917.0,13466.351
4.9,12.358454,14729.0,13416.948
86.78,26.765987,7720.0,8895.075
108.78,101.165886,1815.0,2280.9302
109.29,105.34932,690.0,650.33014
98.8,95.62637,633.0,472.43674
90.6,90.381615,621.0,626.9359
77.94,82.17235,607.0,609.0789
77.94,74.92977,566.0,602.4528
80.0,72.136444,471.0,574.7837
82.86,76.22159,420.0,476.4963
87.35,82.24567,424.0,355.75433
102.25,90.8431,373.0,356.90155
107.06,100.010635,1171.0,1053.5072
85.01,94.83192,6093.0,5345.3535
20.1,69.89785,12645.0,11133.479
7.19,13.157572,16545.0,16020.27
3.17,2.2498283,17836.0,17672.338
1.72,3.0203097,18808.0,17900.842
1.72,3.0791202,18931.0,18608.047
2.95,3.0791202,19062.0,18198.625
3.17,3.4741812,18789.0,17934.646
5.57,4.4322906,18640.0,17386.318
12.39,15.005312,17061.0,16844.938
50.0,26.702213,13822.0,14435.378
90.0,62.203323,10807.0,10965.547
113.76,105.70249,5283.0,7113.3613
135.0,124.586845,1307.0,1648.5659
124.1,128.06586,330.0,633.3577
114.27,109.38617,260.0,431.83157
118.97,104.49407,230.0,400.97177
114.99,105.90813,175.0,381.13388
114.4,106.67452,115.0,323.543
113.01,107.40799,39.0,288.96738
113.03,108.45292,36.0,219.35437
113.2,112.861694,33.0,251.6685
114.4,118.06425,35.0,136.38391
117.0,119.00529,909.0,694.057
114.99,109.99459,4825.0,3921.0452
111.72,93.27863,9668.0,9752.929
105.0,89.676895,12980.0,13316.536
87.47,84.60903,15594.0,15001.134
56.6,70.90868,17474.0,16525.678
56.0,45.335007,17748.0,17657.596
55.4,45.335007,17463.0,17517.885
54.88,44.12106,16657.0,17076.723
55.01,46.798695,15560.0,16396.98
93.35,52.911316,12741.0,14804.105
105.0,93.964485,10157.0,11439.74
110.7,114.2199,7288.0,6987.4175
119.58,121.76587,3943.0,3571.556
124.35,129.6272,910.0,1230.6145
121.18,121.81982,61.0,439.0271
114.4,110.12142,47.0,144.98651
111.89,107.632965,44.0,37.694794
108.56,105.55928,44.0,31.071342
106.07,104.60561,44.0,15.444933
106.02,104.33819,41.0,-0.37079614
104.0,105.37219,40.0,1.1717054
106.02,107.67427,40.0,1.1717054
107.49,112.86807,47.0,1.1717054
110.63,113.52376,522.0,444.35272
109.58,105.63833,2774.0,3542.2114
101.27,98.067024,6463.0,7428.717
82.28,91.591225,10450.0,10808.879
49.99,73.713875,14493.0,12924.05
14.28,42.617027,16243.0,15518.59
