actual_price,actual_P,hour,day_of_week,month,is_weekend,cloud_cover,predicted_price_h1,predicted_price_h2,predicted_price_h3,predicted_price_h4,predicted_price_h5,predicted_price_h6,predicted_price_h7,predicted_price_h8,predicted_price_h9,predicted_price_h10,predicted_price_h11,predicted_price_h12,predicted_price_h13,predicted_price_h14,predicted_price_h15,predicted_price_h16,predicted_price_h17,predicted_price_h18,predicted_price_h19,predicted_price_h20,predicted_price_h21,predicted_price_h22,predicted_price_h23,predicted_price_h24,predicted_P_h1,predicted_P_h2,predicted_P_h3,predicted_P_h4,predicted_P_h5,predicted_P_h6,predicted_P_h7,predicted_P_h8,predicted_P_h9,predicted_P_h10,predicted_P_h11,predicted_P_h12,predicted_P_h13,predicted_P_h14,predicted_P_h15,predicted_P_h16,predicted_P_h17,predicted_P_h18,predicted_P_h19,predicted_P_h20,predicted_P_h21,predicted_P_h22,predicted_P_h23,predicted_P_h24
49.36,0.63,20,1,9,0,100,45.26467,37.719997,34.389683,32.719833,32.06274,32.73777,38.788147,51.815228,61.467003,69.62413,72.024765,61.001587,57.928425,58.612793,56.410877,50.060776,54.268143,65.54971,71.76144,75.242455,74.941055,67.48781,62.467537,56.387596,-0.4801041,-1.6243082,-2.4399102,-2.3270724,-9.25603,-6.115973,8.088835,19.826822,37.28846,103.217384,195.11674,327.892,445.0696,494.61667,508.57446,484.89853,465.00235,396.07098,226.28584,112.30836,28.00671,9.344582,4.6720867,-1.2043382
44.38,0.68,21,1,9,0,100,39.857475,34.397182,29.710861,28.759293,28.304438,30.547686,45.022392,54.91912,63.979057,67.73494,57.510193,51.965397,48.391666,50.54244,48.98624,55.756367,53.999767,61.949703,67.88268,64.028435,59.173183,54.113487,48.421917,42.90588,-0.4801041,-1.6243082,-2.4399102,-2.3270724,-9.25603,-6.115973,8.088835,45.148094,121.797226,209.08308,330.63663,443.95895,514.7298,519.8879,506.8449,446.33524,381.3493,289.071,153.97844,83.04486,18.663702,9.344582,4.6720867,-1.2043382
38.1,0.6,22,1,9,0,100,34.887543,30.060427,26.406094,25.178583,30.885624,42.81913,64.18673,74.789825,65.04201,59.02134,53.57955,44.695263,40.426456,41.800648,46.10647,51.709812,63.853344,74.097084,70.69162,59.560028,55.553154,47.86885,39.850143,34.300682,-1.294147,-0.48016694,1.2630386,-2.9826863,-6.531026,7.492879,46.516613,121.71186,243.8407,340.11584,451.87726,499.33673,517.22186,504.60846,434.96057,310.1017,238.92159,207.03854,106.04687,63.698784,16.88573,1.9570124,0.6253708,-1.2043382
35.24,0.45,23,1,9,0,100,32.75664,29.34944,26.83608,31.48261,45.70801,65.53209,74.71175,76.247246,59.54938,52.765884,47.93372,39.70092,38.4545,41.98329,47.908222,55.946888,66.92968,70.82287,60.854668,47.753025,41.725807,32.19512,30.552938,28.231047,-1.4882612,-1.6369859,-0.9661579,-3.885566,3.4605274,47.104103,114.67337,225.82286,360.8797,455.8223,518.66125,524.4916,511.7781,432.4603,309.9303,188.9315,139.59007,137.47844,81.069595,55.438133,11.288659,1.7351727,0.39716792,-1.5803306
31.68,0.3,0,2,9,0,100,32.82095,34.699474,37.792164,55.39235,70.027504,78.57575,72.986786,71.84266,60.843056,48.990128,50.554337,51.149193,55.696316,65.99643,72.20743,77.6617,75.04422,60.658974,51.85308,34.994846,29.407713,24.468065,22.678658,26.748743,0.39900902,8.071905,5.4450836,12.364223,7.1529517,70.066734,188.87727,311.52173,408.6649,503.71268,512.34186,478.92285,401.99646,288.36002,166.3025,73.74695,31.25221,2.6388922,15.4135895,11.978832,1.1916775,-0.97306126,-1.0545394,-0.41436258
31.09,0.37,1,2,9,0,100,30.591248,34.954113,43.931988,59.857967,61.224957,59.77225,55.431477,55.336433,46.14586,35.959114,34.44084,41.76173,48.37769,57.763065,59.03615,57.78217,57.19232,44.02049,34.597317,22.001095,20.173574,18.614595,19.1752,23.135662,0.275204,6.6520915,25.411596,68.936485,122.8371,233.6043,365.99304,447.69812,490.153,515.90753,496.05426,404.1766,287.9601,177.39772,98.12209,37.338165,7.8942556,15.98653,6.392804,5.0388193,1.1916775,-0.97306126,-1.0113342,-0.5925424
35.74,0.29,2,2,9,0,100,40.548313,54.68719,65.89887,75.69128,70.25005,67.51305,57.855473,52.388752,45.8876,38.542885,43.030674,49.21235,64.96835,67.734344,63.39691,61.09135,50.364628,34.663376,25.273552,17.842434,19.846611,18.614595,19.1752,23.135662,0.30145675,6.452626,32.38528,113.972916,201.89526,302.20007,397.3153,455.44022,479.48166,455.6166,369.34503,269.0488,151.56607,83.0105,70.43431,41.898933,26.593334,10.047357,11.105504,6.812374,1.1916775,-0.97306126,-1.0113342,-0.5925424
39.2,1.0,3,2,9,0,100,57.368942,74.63722,87.59805,100.819466,82.009766,71.68266,63.22497,61.09827,57.84612,59.029526,67.28485,76.05272,89.01017,98.36954,95.44174,69.46349,57.295063,38.15265,35.60839,27.081438,32.671665,34.8821,37.73161,46.173836,8.974903,38.97609,123.07773,208.4813,298.512,375.08618,404.19785,421.26187,396.03802,337.9659,237.43898,163.09265,71.862885,50.492676,61.85658,30.478958,11.249219,24.520094,7.271141,8.172916,2.281374,0.61188394,-0.6582937,-0.53038526
51.23,8.29,4,2,9,0,100,68.86157,86.066246,81.14333,75.043625,59.61283,50.938103,51.907387,47.02022,48.08391,51.9489,59.855053,71.7753,75.809166,64.598366,57.06049,47.509117,37.912235,26.350454,18.934069,16.537043,21.137293,21.978682,28.88493,41.09017,34.68567,104.30219,193.30511,260.8886,342.0373,387.2984,397.51633,361.12854,287.37912,217.35144,132.88467,73.594475,43.06883,30.57805,16.459349,22.894083,27.943972,-6.790487,11.211781,14.767442,4.304098,-0.35241464,-0.84837323,8.205654
60.28,66.31,5,2,9,0,66,69.96612,68.64299,63.25499,59.45213,51.294086,46.58601,48.108654,50.220055,56.46249,61.15579,67.973495,73.151245,63.97243,58.245167,56.85712,40.2551,32.192352,31.426535,28.681528,27.906658,33.190823,39.803017,43.11631,58.600185,117.085724,208.21732,316.6503,420.82358,416.25928,425.62372,389.88333,351.9213,235.0257,156.43085,74.49846,30.154907,25.156551,14.2558565,1.105944,21.207716,10.482475,-12.770941,10.282461,19.471308,3.5293171,-1.8509328,13.295914,55.40175
66.66,182.12,6,2,9,0,6,62.7821,57.74153,56.233315,51.100048,53.848404,53.950684,57.852047,66.22935,68.84214,71.025696,75.29172,62.28256,60.449474,49.07042,41.25306,42.07297,41.74177,35.655235,36.14719,37.49845,48.02503,52.165268,62.01415,67.477585,279.9414,395.2124,440.73337,476.9114,468.92834,421.97318,361.59216,256.5027,152.28885,67.27118,16.159447,3.187693,-6.073768,-10.140349,-14.264889,-17.36858,-14.235459,-9.300049,9.729388,15.909523,8.786721,19.725199,65.471375,142.0811
49.55,382.56,7,2,9,0,7,46.314796,46.42765,47.894875,46.273228,45.331753,45.629955,53.362625,61.95148,69.718834,65.55579,59.61653,45.760868,38.512897,33.877193,33.443874,33.4772,37.267086,38.776203,38.706543,40.713055,54.13956,61.153698,61.770428,57.011414,421.5663,480.1376,494.54358,492.82562,434.883,357.61896,287.05115,170.9708,64.03319,6.314774,-13.348866,-8.895449,-11.076214,-8.889683,-1.1057746,-12.52894,-12.474249,-3.1932652,-0.77737856,8.828584,17.134674,39.97386,148.51123,259.62527
30.69,594.36,8,2,9,0,44,27.605112,23.920692,24.003258,22.301096,22.800688,28.982111,41.224438,47.474148,43.451538,41.62367,32.257393,20.590803,13.925519,15.485151,14.054353,15.544176,18.9994,23.311546,30.840221,36.750847,49.308834,52.087364,45.486164,34.95308,550.7837,578.50275,571.59436,522.6899,399.0022,293.0345,224.79274,77.725876,6.592982,-8.483461,-18.984556,-13.908033,-10.49167,-5.335141,-10.671424,-7.8856487,-6.0617113,0.25767002,-11.717571,2.5150247,87.54627,190.14108,325.0291,397.9372
8.72,810.25,9,2,9,0,84,6.9482055,3.8289719,3.0111637,6.072429,11.885685,21.320288,33.45474,33.089104,25.138374,23.820578,15.62162,10.197243,4.0515957,2.6323602,4.2115345,6.9296136,7.671726,18.696417,25.08173,32.53954,44.16964,34.918922,29.577623,19.853764,703.6037,681.51636,580.4488,459.72525,300.1661,209.6706,110.00145,11.9377575,-9.356468,-11.215167,-16.279633,-12.776987,-9.138453,-5.262984,-10.331952,-3.5703058,6.747836,8.9577675,39.75403,150.16072,276.5068,429.7895,519.3436,548.5052
7.12,938.28,10,2,9,0,63,4.3189716,3.141931,8.196663,12.863108,23.924526,30.040354,28.604189,27.106075,17.456848,16.814362,12.086428,1.5515916,1.0957592,2.795462,3.4383144,3.6053019,13.122347,20.109018,22.74082,24.836267,22.236254,18.308443,14.757064,11.917495,802.7563,689.7382,546.2819,372.44916,209.16338,95.03363,25.604708,-6.548238,-5.5193424,-8.767129,-12.714854,-10.4137535,-9.056518,-5.898523,-10.56925,-5.1763225,-9.521021,19.19453,106.77581,255.95462,419.17462,606.9047,641.34424,662.4052
5.71,970.38,11,2,9,0,69,4.0659633,6.5105457,12.662872,21.501377,30.528677,29.542034,27.121264,23.262236,14.1114855,10.7046795,4.235412,-1.9382958,-0.46408248,-0.5820994,3.2445183,8.537462,21.585415,29.60611,34.459625,24.494915,21.509686,18.976818,14.615853,11.766938,826.6254,658.21545,459.98303,268.71594,126.85321,19.37331,-11.832012,-8.989266,-22.126825,-17.805998,-17.535995,-12.996687,-9.502834,-8.136454,-4.455485,-3.7428412,22.855762,86.57601,211.5432,401.7247,530.0256,649.74915,638.1095,629.74146
6.53,916.12,12,2,9,0,47,9.034873,15.07117,25.933184,32.79598,32.47438,30.133732,22.366526,17.47074,9.672636,4.353994,5.203631,-1.1449885,0.85775506,3.8543527,11.828425,20.400642,30.365334,30.09756,24.428354,18.268467,19.65209,17.467093,15.228816,13.027259,678.42694,460.3646,245.50368,109.42257,15.794285,-14.6018915,-8.472987,-9.381832,-21.969835,-17.924511,-18.560396,-11.442322,-8.574496,-5.1853733,-2.3182912,25.478083,82.41115,213.37518,362.8995,532.89417,603.6625,655.41046,624.76086,554.2457
13.72,790.5,13,2,9,0,17,16.972467,30.085611,37.59442,39.292606,39.73077,27.479282,22.029587,17.824299,10.240793,9.249697,8.970889,4.9434314,5.7046986,12.448234,22.729631,32.048763,33.63591,29.950632,23.279402,16.00748,17.368906,14.184084,13.403433,15.822756,555.4681,235.96326,69.44638,-11.739543,-29.101967,-13.402248,-13.637322,-18.903889,-23.508211,-13.477159,-12.888089,-9.220198,-4.5828276,-3.8838184,26.63218,111.71668,228.14415,384.1133,528.66095,635.2777,628.9855,624.7575,548.1478,438.8578
28.96,551.41,14,2,9,0,26,38.076767,46.65051,51.591118,45.231396,35.00056,29.781754,23.494778,18.633383,13.271742,14.051169,15.40358,12.452494,13.974945,32.109528,40.608063,47.169003,47.354294,38.79061,28.44398,19.463963,19.071548,15.425468,24.5614,29.673271,303.32202,96.79318,-21.133444,-44.59154,-26.67253,-17.496414,-15.846915,-19.829617,-26.802809,-18.837378,-18.923826,-9.266434,-1.8244796,17.112968,93.11454,234.14151,411.73288,515.73236,627.74384,732.84674,690.581,630.4235,536.8717,383.56073
36.3,308.51,15,2,9,0,36,43.846344,48.14515,46.84321,39.016186,31.440805,23.549341,20.092962,16.724672,12.398656,14.286301,15.561693,15.725172,30.703407,41.972134,44.994118,50.59357,49.270344,37.89259,26.11134,19.569887,22.861835,22.587809,28.42687,34.285137,140.22205,-16.79976,-22.149714,-13.865348,-22.529982,-23.118793,-15.357656,-19.704048,-29.855627,-19.232199,-16.06641,-6.1517725,10.60123,87.02112,222.06516,359.69717,491.5679,605.7977,621.0553,670.53485,624.75726,539.10724,449.86182,270.3657
43.69,112.15,16,2,9,0,51,52.75276,47.33856,41.862698,35.357212,26.141987,20.04549,17.091976,12.561345,11.511498,13.305521,17.815855,24.254915,40.04977,44.485825,49.93502,43.4666,37.449062,31.594212,26.138874,21.621496,25.671534,26.96597,34.48676,47.235012,49.968372,-2.4723787,-2.2406125,-4.102844,-7.451515,-19.290949,-13.803658,-15.651905,-30.312845,-26.792076,-12.059237,15.399609,103.950066,198.71147,313.776,427.83792,560.9164,630.99695,627.9492,552.6048,468.76492,367.7519,249.17403,115.5108
52.83,11.17,17,2,9,0,17,53.29404,47.60089,36.95637,26.041117,24.577866,20.863409,19.847256,21.940681,26.583618,36.29835,54.590706,72.100464,75.5629,72.38709,62.354176,57.892635,48.72328,40.213753,36.718758,42.33173,44.556458,53.65812,63.331432,69.7394,2.5943422,4.445506,3.6421995,5.2533765,-11.353105,-11.618781,-12.755368,-5.9835806,-5.762547,-5.798345,32.51937,82.11178,164.82622,257.1947,408.50458,495.27197,540.08746,544.9028,483.92633,432.57013,338.56528,217.10286,92.41427,15.519046
49.92,0.45,18,2,9,0,12,43.624306,38.59541,32.497112,26.993658,27.558393,22.375303,23.753662,27.93296,30.606884,45.122246,72.38914,77.25267,71.61718,66.74603,55.70796,43.91818,41.43563,38.826294,43.22589,49.574074,54.61572,69.929115,69.80675,68.92045,-1.1760013,3.5266461,4.4935675,1.3081421,-6.534528,-10.41026,-4.0583153,6.5177345,17.152792,37.785942,87.415764,141.99457,240.8791,372.27487,475.48697,504.2144,487.86023,455.5173,368.27768,254.66502,128.85641,55.74344,7.743683,-2.2988613
46.2,0.56,19,2,9,0,32,39.632774,32.859394,27.920061,23.72584,22.508007,22.86529,23.200644,26.613008,37.39658,55.06248,58.394382,52.474552,44.290977,46.25197,39.92854,33.301125,32.107323,28.352633,35.000965,46.867188,55.767426,52.284306,46.38021,44.781986,-0.3831666,2.2024298,3.1982355,5.2636247,-0.28906113,-2.4120734,24.00014,37.489277,64.237076,86.06019,164.27245,267.14185,400.67102,523.0585,561.42145,533.0931,453.16537,334.5396,194.47926,89.35434,31.958433,5.18039,-3.133982,-2.436449
32.31,0.49,20,2,9,0,31,27.795414,21.596397,16.70832,15.146018,15.203697,14.173432,20.843025,31.78164,44.31146,55.587017,52.152687,41.643795,36.14676,38.013336,31.932281,26.82488,27.346869,34.236164,40.58096,45.12811,49.503185,45.783405,41.60538,34.54722,0.5975616,2.267607,2.585981,7.832488,-2.0228395,-4.8297024,17.259462,35.23025,65.63963,155.71283,266.54285,431.12927,553.11993,604.30115,603.59296,547.6965,463.12344,352.55478,177.63152,76.98254,20.051167,0.98356134,-3.133982,-2.436449
22.78,0.58,21,2,9,0,19,20.596903,17.851982,13.254122,9.984051,9.329088,9.555041,22.949345,37.097553,49.75458,47.569157,43.495144,35.03622,28.9457,21.515953,18.174438,18.885595,26.004898,34.744785,42.661694,40.392445,40.14194,34.803776,29.100418,22.220255,0.5975616,2.8380153,5.7708454,7.635428,-4.6284976,-2.8456295,8.263884,47.296505,152.69307,269.904,414.6778,574.0967,588.3456,581.7036,560.7612,481.4545,370.35193,234.49884,102.5039,46.949203,10.175614,0.90819836,-3.1743507,-2.584032
10.53,0.72,22,2,9,0,38,9.450385,6.4737086,4.6442127,4.070317,8.827028,17.244492,30.989227,43.34493,41.16134,36.99782,34.191185,28.290749,25.1147,24.5851,26.45293,28.381021,35.259167,44.938282,44.46969,33.23923,33.560223,28.862219,24.383339,21.506971,0.5975616,2.5983856,3.1614609,4.9609933,-3.9051685,4.403582,45.702393,140.40558,288.39764,410.58786,553.35754,627.99365,588.89087,555.9,458.22263,318.70618,207.91495,181.6698,93.106544,52.19008,15.692624,1.2053993,-3.227323,-2.3249097
8.66,0.67,23,2,9,0,50,7.050918,5.5805106,5.28866,8.062802,20.961279,32.81828,41.61053,40.39574,38.27321,34.68449,31.890419,25.030895,22.10889,23.426119,29.283726,35.844727,41.592915,44.59033,40.438248,30.652815,27.642416,21.271833,21.780638,20.453272,-0.3363395,1.1452793,3.9176579,-2.110727,12.689683,46.833927,115.177505,257.29636,420.80878,529.0861,613.44867,637.39825,572.3783,471.13248,316.58218,192.9631,121.081215,121.45576,83.13746,54.73259,17.401537,-0.25331277,-2.7836618,-2.2315497
8.29,0.62,0,3,9,0,32,9.070688,12.586377,16.20936,28.67385,44.416435,50.17658,45.828526,42.13623,37.41643,34.345066,38.721367,38.504627,44.49262,57.343372,61.99733,59.80503,49.26035,39.147476,30.201195,19.194456,14.669919,14.003288,16.794912,19.390957,5.3742843,15.650256,18.057943,31.387753,63.503937,142.3238,290.95395,405.90225,533.848,593.7689,601.3857,546.49567,417.83575,282.55344,164.78757,77.10179,25.47894,-5.058901,13.079449,11.490171,-2.457159,-5.027791,-4.964812,-1.0106832
3.85,0.66,1,3,9,0,39,5.1527944,10.307097,20.378351,38.02856,44.724518,42.338,39.680252,38.538383,31.957664,24.297182,28.645924,27.448786,38.331684,51.238743,52.16481,47.6193,35.982162,30.75774,20.301285,15.033548,12.308862,13.354436,14.253735,15.696333,5.3742843,16.474804,32.8102,86.71541,166.447,305.4501,442.41113,514.8443,566.375,580.41174,531.23285,431.0275,276.03616,160.59082,83.88575,33.935955,12.374009,-5.312164,12.661293,11.490171,-2.457159,-5.027791,-4.9502625,-1.0106832
3.89,0.54,2,3,9,0,56,9.714692,25.485373,37.28133,47.00387,43.037743,40.49058,35.179947,30.604876,26.100128,20.009178,23.85765,23.69632,36.930153,44.93489,45.89963,35.978836,24.567654,14.241116,7.793264,4.4101534,4.5700173,8.042079,11.308466,15.85016,5.386677,18.07994,51.25785,140.51157,229.32727,370.4238,477.9993,516.3717,534.0602,487.05243,383.58188,268.11215,138.40216,71.76985,60.25559,26.637436,13.202603,-5.024507,13.2411585,13.777991,-0.4328115,-4.7288065,-2.8704617,-0.45752916
4.38,0.73,3,3,9,0,98,18.878029,33.180157,39.544567,41.950478,32.181286,31.01549,26.17116,23.616976,21.324724,19.509787,23.285772,26.015802,38.016205,50.643707,39.429337,25.775366,14.449447,6.637226,2.6332712,2.7402465,2.804672,6.90556,9.8634615,14.469846,16.438665,60.25112,138.09618,242.50748,343.69095,422.77548,435.69037,451.8114,430.23807,350.9529,207.78879,130.11368,48.327747,17.487886,13.8183,0.23001726,2.2196505,-5.117706,7.434211,13.223333,2.3499298,-0.4500812,-1.7499192,0.23754506
28.99,13.99,4,3,9,0,97,44.65299,66.179695,53.738197,48.54955,41.44928,36.319496,33.86976,25.879063,25.263792,29.491455,42.417118,48.28748,55.821587,47.328102,43.711086,30.296509,21.993942,8.239183,3.9459305,2.5426197,2.1613443,7.376194,14.765813,30.554272,45.47437,115.43593,209.86128,286.2122,395.33005,436.41473,426.82968,400.3149,314.86377,212.67929,115.13776,69.641335,31.075485,8.297119,8.157595,9.473727,2.2599769,-9.133196,10.698945,9.595811,2.4037824,-1.2820039,-0.7721528,7.5547466
43.13,86.32,5,3,9,0,69,54.539272,48.67488,45.69105,44.321358,36.161865,31.657167,28.875326,34.27814,37.580166,42.263283,50.147415,53.36711,46.934986,41.087837,37.835365,27.285185,24.55654,19.014177,15.669311,15.927159,19.9927,24.618385,30.359432,48.351566,127.68656,225.22336,331.501,407.8763,411.7508,422.36713,381.39285,348.98657,231.6828,153.60623,59.1171,17.629488,13.137193,-5.21026,-12.004134,5.976345,4.0583773,-10.794991,11.881365,19.149242,11.494628,8.126998,21.892857,64.77352
59.36,222.41,6,3,9,0,64,56.0034,47.302807,43.355225,36.458004,38.723682,39.913315,41.269997,44.179928,53.175076,54.55429,53.986755,49.427658,45.256386,36.37856,34.556168,29.547947,28.122498,24.41064,21.195707,23.769398,32.897667,37.591625,49.32341,59.15266,308.1673,434.3521,489.69675,530.5161,520.21893,466.47845,398.45587,295.37177,165.69073,78.46455,15.560404,-2.2704327,-8.330123,-5.8574767,-8.041144,-14.351423,-12.609573,3.1353056,15.504391,34.776314,25.2311,45.170437,97.65181,186.73492
38.24,414.75,7,3,9,0,52,34.03515,30.487638,32.09426,30.251667,29.380396,29.626104,34.78257,44.194935,46.9682,43.788025,39.29445,25.80409,19.052315,16.709597,15.732871,20.093594,25.222784,28.04849,34.473133,36.17513,43.19028,52.87678,49.48219,37.300987,474.00974,570.29083,599.9682,601.0209,510.52982,457.27493,341.96136,196.75014,67.086395,4.382758,-10.890431,-10.437479,-11.038909,-6.0193143,-3.815049,-1.911962,1.7889574,4.055375,15.790224,47.787395,82.07204,131.52385,221.57622,307.74655
25.98,602.84,8,3,9,0,74,21.755623,19.1568,18.268995,11.929255,14.593889,18.120443,29.931692,36.721157,31.445232,28.425367,23.45529,16.498028,8.885207,8.494505,8.20652,8.18919,10.847252,11.035409,16.557798,19.686296,30.969067,35.34983,32.202106,26.627901,649.50354,696.9882,679.7317,594.40405,495.99924,394.97974,241.90912,85.56179,8.121463,-17.114805,-17.450441,-15.175489,-11.028511,-11.389466,-4.405468,-2.788808,0.63078696,10.857664,12.053656,37.655624,119.51132,263.68405,420.51645,545.66797
5.55,740.3,9,3,9,0,90,5.0626154,1.8371087,0.21601635,2.09224,4.183784,14.474107,24.898474,24.365255,16.329468,14.672651,9.1160145,2.0405707,-1.9669043,-1.9097084,-0.51432705,-2.6874976,4.3617764,8.965839,14.045362,24.371195,33.976845,29.576466,23.138607,16.176546,735.5051,702.3442,632.41876,518.6685,387.08676,241.59328,111.9307,14.310058,-25.117619,-19.392698,-18.097359,-13.33213,-7.989269,-11.881328,0.18459892,1.2558868,12.199213,10.780886,36.644592,150.60895,285.89166,459.01904,595.5988,654.21735
3.4,823.93,10,3,9,0,95,-1.072607,-3.2056959,-0.91125,2.905421,12.013403,20.240498,20.159828,16.022245,7.89605,4.206652,1.5320563,-7.2221093,-6.6158447,-5.913003,-4.4384804,-5.4611783,-0.9517181,9.633513,12.257726,17.589413,19.295273,17.038673,13.216109,11.297905,772.42377,674.59534,557.422,379.72015,226.95801,107.08022,27.975832,-14.115915,-25.662464,-16.40004,-14.62481,-13.755991,-6.560342,-11.307729,-0.28026915,0.28717634,0.20831732,22.203384,107.10992,265.3181,465.96884,659.73267,781.3199,806.2694
3.48,852.06,11,3,9,0,28,-0.11448196,1.5164086,5.759242,16.124329,26.153296,25.450542,24.63156,17.200539,12.148179,5.5474944,3.2088418,-3.9901667,-4.742595,-4.077338,0.0775267,3.5461488,8.307424,19.948874,22.237467,15.48788,16.689957,16.381561,12.783027,11.974926,755.43524,593.45593,414.08426,244.74686,88.51431,22.664427,-15.994233,-14.56646,-23.94332,-17.394018,-17.537073,-13.551701,-9.462464,-10.675803,1.437441,-0.29315525,24.782825,89.373856,215.8267,385.72748,560.83167,661.33765,682.32654,688.07733
22.36,804.81,12,3,9,0,58,22.046217,26.979412,38.334232,43.945,43.209686,38.117107,32.480232,17.886536,10.97835,4.3331933,4.6131773,3.3032713,4.416408,6.177543,13.74189,24.225174,34.390396,38.330017,24.083792,19.24395,17.767282,16.987844,14.983174,20.453434,702.77673,512.8591,305.13705,95.603226,-7.4003534,-20.34493,-18.157501,-14.56646,-29.654198,-20.498436,-18.10147,-15.976566,-11.837028,-11.65529,2.0616062,27.33095,97.98947,255.00824,420.02917,611.2155,710.54626,777.3712,763.6412,653.3491
29.43,686.16,13,3,9,0,57,31.85851,42.993458,48.966827,49.92644,44.8344,32.931084,26.700098,21.026546,14.034029,12.464386,11.365807,10.010908,11.024652,19.627619,32.179863,43.913513,51.769558,44.933323,31.57339,23.25049,23.40487,20.89189,22.624386,28.602915,524.34314,306.41907,149.2107,-1.6767471,-52.8212,-19.481373,-17.26827,-14.473968,-22.059921,-17.169006,-15.438402,-12.45459,-6.7066097,-9.277755,24.976757,110.77581,249.22487,402.17575,564.5327,713.5609,741.13666,780.60284,736.5574,635.4078
36.82,499.49,14,3,9,0,47,43.84026,50.286743,56.219307,48.576843,38.911922,31.506496,27.288471,22.23827,16.237644,13.763344,14.008299,14.363937,15.239674,33.212788,41.435287,51.825844,54.28076,47.522278,35.66442,27.884487,27.552742,23.670805,28.428038,31.099205,338.7943,145.89218,32.80484,-21.307425,-41.031193,-19.042654,-17.552145,-14.584019,-22.220243,-17.883926,-17.180471,-11.92284,-6.9000893,8.267992,95.263695,244.3909,413.87372,546.3682,665.30927,750.34045,770.644,751.0891,662.3437,502.4826
52.36,286.11,15,3,9,0,44,61.04193,63.00009,59.26774,50.09013,41.42553,34.4489,27.29782,22.697832,17.206692,16.563002,20.916174,23.92157,33.21438,47.42852,53.74234,59.450428,56.99062,44.570084,28.621214,20.521235,22.64149,23.387318,32.40051,43.626312,149.81364,22.333801,-8.260903,-14.126376,-33.55633,-21.345583,-12.804763,-14.921607,-24.426144,-20.422243,-18.426018,-7.5260224,11.877152,86.761154,225.40762,381.07007,520.68555,632.3924,683.62646,700.7141,668.1993,579.45264,449.68594,311.70328
83.09,104.04,16,3,9,0,51,89.08737,77.417656,67.94816,61.6468,47.207428,40.158665,33.70409,30.361696,26.17059,32.07513,33.06078,45.069016,68.73403,80.04061,81.32838,77.98109,79.142815,64.45742,60.888012,46.274918,45.779648,52.05055,60.32422,79.86293,41.404987,10.982639,-2.579525,-6.6677117,-23.339624,-21.969156,-17.66498,-18.369259,-29.652977,-27.664906,-9.996233,18.856327,114.96514,222.00471,344.66998,466.4382,527.93,616.155,616.46906,571.0123,477.59512,365.07092,258.28802,138.0905
139.61,10.08,17,3,9,0,76,128.21481,104.80232,80.26347,64.727295,57.074306,53.440964,48.758804,45.72859,42.78729,49.797432,74.75672,100.64615,114.02544,116.17312,109.4328,97.817955,85.069496,69.092186,65.03018,65.44911,67.01007,74.154724,89.60888,108.127914,-1.0667698,-4.3957467,-8.464582,-0.39217687,-10.580633,-20.868275,-25.721611,-27.97801,-30.128515,-27.7304,10.77207,68.554634,155.6622,274.1893,403.43707,478.28708,527.3487,546.6463,500.88525,438.7994,338.44446,206.00798,92.997505,16.033209
92.38,0.48,18,3,9,0,87,72.10719,56.55979,50.184864,44.766346,40.463783,42.04477,45.39209,51.466816,52.167557,68.067154,76.55818,102.44565,84.24833,82.558395,73.40393,73.99141,74.19604,77.92974,79.07023,84.66484,87.6181,100.04038,92.463135,79.03275,-3.066774,-2.5628586,0.75803864,-3.648891,-10.42912,-11.500624,-18.180996,-20.407232,-16.570166,-2.8026404,56.347744,121.89692,226.7457,371.30563,456.9933,487.1137,508.7256,481.55072,393.58252,262.23242,121.354065,52.0337,13.664987,-1.7676626
55.55,0.39,19,3,9,0,74,49.18365,39.30349,34.816097,30.676195,29.109734,29.655478,34.22205,37.985527,48.79186,57.77421,67.995735,63.03544,54.006187,52.676735,49.307003,41.675457,44.071762,47.05496,55.79387,62.982475,79.31186,71.73894,62.894333,49.369778,-1.8793933,4.215943,5.219916,9.281243,2.7533376,-4.5885983,20.354462,23.789444,43.09094,82.41007,148.27591,247.12766,392.58508,522.08954,557.98724,555.0976,514.36615,419.05728,300.13608,155.39252,51.99982,19.167074,3.1257908,-2.4784706
50.96,0.34,20,3,9,0,68,42.464592,36.596745,29.958988,27.617233,26.015793,22.543549,30.142181,38.957508,45.268887,53.823406,54.094112,45.99186,43.741856,43.0926,37.609245,31.485106,32.687782,37.32623,45.262386,43.518543,50.751446,47.217808,45.593346,41.012085,-1.4122589,0.80800474,1.9110781,0.55837387,3.5751283,-5.6093535,19.710054,31.17257,81.309715,167.93864,269.4509,433.96225,553.90515,594.61255,608.5372,573.9743,474.70547,332.22345,209.07408,81.24392,18.711151,5.2626863,2.6720314,-2.338332
46.83,0.44,21,3,9,0,43,40.90484,37.986897,32.417,29.788063,30.53441,28.531546,40.150383,49.816383,57.28138,59.586506,52.25156,47.288643,39.78951,38.095078,35.714886,40.542904,46.306786,57.767025,60.39233,50.935806,47.40605,44.254887,39.945133,35.251648,-0.4189914,2.590663,1.1621429,6.324524,3.3140554,4.356806,32.452583,66.53262,169.92381,303.00647,456.29993,620.05194,654.0974,655.9437,629.80524,527.8732,344.02225,201.0082,93.062195,37.866352,10.883452,10.009819,-0.32671744,-2.4827125
